date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,Unnamed: 0,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,latitude,longitude,epi_week,region
2020-11-11,1081.0,159618,12730.0,1711,38511,24922.0,311.0,1138125.0,45236.0,56171302,474.050001,-12.133333,1818414,England
2020-11-12,1088.0,161284,12967.0,1666,38520,22192.0,352.0,1160317.0,45588.0,56171302,474.050001,-12.133333,1818414,England
2020-11-13,1158.0,162717,13328.0,1433,38529,21865.0,356.0,1182182.0,45944.0,56171302,474.050001,-12.133333,1818414,England
2020-11-14,1162.0,164105,13399.0,1388,38538,16221.0,364.0,1198403.0,46308.0,56171302,474.050001,-12.133333,1818414,England
2020-11-15,1194.0,165572,13886.0,1467,38547,14355.0,383.0,1212758.0,46691.0,56171302,474.050001,-12.133333,1818423,England
2020-11-16,1198.0,167132,14313.0,1560,38556,23995.0,360.0,1236753.0,47051.0,56171302,474.050001,-12.133333,1818423,England
2020-11-17,1228.0,168623,14411.0,1491,38565,20509.0,366.0,1257262.0,47417.0,56171302,474.050001,-12.133333,1818423,England
2020-11-18,1242.0,170194,14490.0,1571,38574,18406.0,440.0,1275668.0,47857.0,56171302,474.050001,-12.133333,1818423,England
2020-11-19,1241.0,171678,14479.0,1484,38583,15691.0,399.0,1291359.0,48256.0,56171302,474.050001,-12.133333,1818423,England
2020-11-20,1241.0,172994,14236.0,1316,38592,14851.0,394.0,1306210.0,48650.0,56171302,474.050001,-12.133333,1818423,England
2020-11-21,1248.0,174249,14118.0,1255,38601,10744.0,398.0,1316954.0,49048.0,56171302,474.050001,-12.133333,1818423,England
2020-11-22,1259.0,175582,14354.0,1333,38610,10164.0,410.0,1327118.0,49458.0,56171302,474.050001,-12.133333,1818432,England
2020-11-23,1299.0,176967,14712.0,1385,38619,16363.0,398.0,1343481.0,49856.0,56171302,474.050001,-12.133333,1818432,England
2020-11-24,1306.0,178244,14506.0,1277,38628,14145.0,406.0,1357626.0,50262.0,56171302,474.050001,-12.133333,1818432,England
2020-11-25,1300.0,179659,14240.0,1415,38637,14064.0,428.0,1371690.0,50690.0,56171302,474.050001,-12.133333,1818432,England
2020-11-26,1264.0,180857,13908.0,1198,38646,12356.0,373.0,1384046.0,51063.0,56171302,474.050001,-12.133333,1818432,England
2020-11-27,1242.0,181912,13754.0,1055,38655,12334.0,367.0,1396380.0,51430.0,56171302,474.050001,-12.133333,1818432,England
2020-11-28,1204.0,182977,13208.0,1065,38664,9297.0,385.0,1405677.0,51815.0,56171302,474.050001,-12.133333,1818432,England
2020-11-29,1214.0,184192,13521.0,1215,38673,9001.0,403.0,1414678.0,52218.0,56171302,474.050001,-12.133333,1818441,England
2020-11-30,1185.0,185408,13756.0,1216,38682,15102.0,364.0,1429780.0,52582.0,56171302,474.050001,-12.133333,1818441,England
2020-12-01,1182.0,186679,13507.0,1271,38691,13596.0,347.0,1443376.0,52929.0,56171302,474.050001,-12.133333,1818441,England
2020-12-02,1149.0,187941,13212.0,1262,38700,13528.0,334.0,1456904.0,53263.0,56171302,474.050001,-12.133333,1818441,England
2020-12-03,1094.0,189278,12896.0,1337,38709,12647.0,405.0,1469551.0,53668.0,56171302,474.050001,-12.133333,1818441,England
2020-12-04,1113.0,190526,12987.0,1248,38718,12938.0,412.0,1482489.0,54080.0,56171302,474.050001,-12.133333,1818441,England
2020-12-05,1086.0,191712,12968.0,1186,38727,10231.0,343.0,1492720.0,54423.0,56171302,474.050001,-12.133333,1818441,England
2020-12-06,1087.0,193023,13189.0,1311,38736,10985.0,354.0,1503705.0,54777.0,56171302,474.050001,-12.133333,1818450,England
2020-12-07,1109.0,194489,13616.0,1466,38745,17523.0,358.0,1521228.0,55135.0,56171302,474.050001,-12.133333,1818450,England
2020-12-08,1118.0,196017,13629.0,1528,38754,16774.0,374.0,1538002.0,55509.0,56171302,474.050001,-12.133333,1818450,England
2020-12-09,1094.0,197567,13467.0,1550,38763,17597.0,374.0,1555599.0,55883.0,56171302,474.050001,-12.133333,1818450,England
2020-12-10,1110.0,199091,13796.0,1524,38772,18652.0,376.0,1574251.0,56259.0,56171302,474.050001,-12.133333,1818450,England
2020-12-11,1117.0,200541,13901.0,1450,38781,20020.0,398.0,1594271.0,56657.0,56171302,474.050001,-12.133333,1818450,England
2020-12-12,1087.0,202128,13927.0,1587,38790,16164.0,376.0,1610435.0,57033.0,56171302,474.050001,-12.133333,1818450,England
2020-12-13,1123.0,203709,14460.0,1581,38799,18315.0,368.0,1628750.0,57401.0,56171302,474.050001,-12.133333,1818459,England
2020-12-14,1127.0,205455,15053.0,1746,38808,29757.0,414.0,1658507.0,57815.0,56171302,474.050001,-12.133333,1818459,England
2020-12-15,1159.0,207185,15031.0,1730,38817,29401.0,388.0,1687908.0,58203.0,56171302,474.050001,-12.133333,1818459,England
2020-12-16,1163.0,208981,15465.0,1796,38826,30371.0,353.0,1718279.0,58556.0,56171302,474.050001,-12.133333,1818459,England
2020-12-17,1188.0,210854,15741.0,1873,38835,29898.0,440.0,1748177.0,58996.0,56171302,474.050001,-12.133333,1818459,England
2020-12-18,1190.0,212526,15866.0,1672,38844,32072.0,435.0,1780249.0,59431.0,56171302,474.050001,-12.133333,1818459,England
2020-12-19,1239.0,214338,16183.0,1812,38853,21952.0,415.0,1802201.0,59846.0,56171302,474.050001,-12.133333,1818459,England
2020-12-20,1267.0,216314,16633.0,1976,38862,29359.0,427.0,1831560.0,60273.0,56171302,474.050001,-12.133333,1818468,England
2020-12-21,1327.0,218429,17709.0,2115,38871,43008.0,494.0,1874568.0,60767.0,56171302,474.050001,-12.133333,1818468,England
2020-12-22,1339.0,220632,18063.0,2203,38880,41358.0,490.0,1915926.0,61257.0,56171302,474.050001,-12.133333,1818468,England
2020-12-23,1374.0,222612,17834.0,1980,38889,37990.0,480.0,1953916.0,61737.0,56171302,474.050001,-12.133333,1818468,England
2020-12-24,1427.0,224407,18227.0,1795,38898,29015.0,488.0,1982931.0,62225.0,56171302,474.050001,-12.133333,1818468,England
2020-12-25,1437.0,226359,17701.0,1952,38907,12870.0,541.0,1995801.0,62766.0,56171302,474.050001,-12.133333,1818468,England
2020-12-26,1498.0,228657,18350.0,2298,38916,37258.0,569.0,2033059.0,63335.0,56171302,474.050001,-12.133333,1818468,England
2020-12-27,1556.0,231229,19277.0,2572,38925,43024.0,582.0,2076083.0,63917.0,56171302,474.050001,-12.133333,1818477,England
2020-12-28,1641.0,234024,20426.0,2795,38934,40525.0,594.0,2116608.0,64511.0,56171302,474.050001,-12.133333,1818477,England
2020-12-29,1728.0,236910,21787.0,2886,38943,73590.0,578.0,2190198.0,65089.0,56171302,474.050001,-12.133333,1818477,England
2020-12-30,1854.0,239771,22713.0,2861,38952,63789.0,628.0,2253987.0,65717.0,56171302,474.050001,-12.133333,1818477,England
2020-12-31,1899.0,242307,22728.0,2536,38961,47478.0,648.0,2301465.0,66365.0,56171302,474.050001,-12.133333,1818477,England
2021-01-01,1940.0,245317,22534.0,3010,38970,28701.0,642.0,2330166.0,67007.0,56171302,474.050001,-12.133333,1818477,England
2021-01-02,2017.0,248462,23557.0,3145,38979,55156.0,671.0,2385322.0,67678.0,56171302,474.050001,-12.133333,1818477,England
2021-01-03,2181.0,251813,24957.0,3351,38988,50413.0,654.0,2435735.0,68332.0,56171302,474.050001,-12.133333,1818909,England
2021-01-04,2310.0,255400,26626.0,3587,38997,70420.0,758.0,2506155.0,69090.0,56171302,474.050001,-12.133333,1818909,England
2021-01-05,2378.0,259097,26467.0,3697,39006,59205.0,819.0,2565360.0,69909.0,56171302,474.050001,-12.133333,1818909,England
2021-01-06,2550.0,263064,27727.0,3967,39015,52309.0,828.0,2617669.0,70737.0,56171302,474.050001,-12.133333,1818909,England
2021-01-07,2654.0,266913,28246.0,3849,39024,47674.0,887.0,2665343.0,71624.0,56171302,474.050001,-12.133333,1818909,England
2021-01-08,2814.0,270462,29346.0,3549,39033,43133.0,890.0,2708476.0,72514.0,56171302,474.050001,-12.133333,1818909,England
2021-01-09,2860.0,274180,29462.0,3718,39042,36158.0,924.0,2744634.0,73438.0,56171302,474.050001,-12.133333,1818909,England
2021-01-10,2963.0,277751,30758.0,3571,39051,33560.0,982.0,2778194.0,74420.0,56171302,474.050001,-12.133333,1818918,England
2021-01-11,3055.0,281645,32070.0,3894,39060,53045.0,1001.0,2831239.0,75421.0,56171302,474.050001,-12.133333,1818918,England
2021-01-12,3175.0,285779,32202.0,4134,39069,45548.0,1087.0,2876787.0,76508.0,56171302,474.050001,-12.133333,1818918,England
2021-01-13,3307.0,289619,32689.0,3840,39078,41934.0,1096.0,2918721.0,77604.0,56171302,474.050001,-12.133333,1818918,England
2021-01-14,3351.0,293297,32925.0,3678,39087,39309.0,1087.0,2958030.0,78691.0,56171302,474.050001,-12.133333,1818918,England
2021-01-15,3464.0,296592,33362.0,3295,39096,37547.0,1102.0,2995577.0,79793.0,56171302,474.050001,-12.133333,1818918,England
2021-01-16,3525.0,300161,32923.0,3569,39105,28181.0,1168.0,3023758.0,80961.0,56171302,474.050001,-12.133333,1818918,England
2021-01-17,3533.0,303585,33352.0,3424,39114,26807.0,1169.0,3050565.0,82130.0,56171302,474.050001,-12.133333,1818927,England
2021-01-18,3570.0,307296,34336.0,3711,39123,41602.0,1170.0,3092167.0,83300.0,56171302,474.050001,-12.133333,1818927,England
2021-01-19,3603.0,311064,34015.0,3768,39132,36700.0,1251.0,3128867.0,84551.0,56171302,474.050001,-12.133333,1818927,England
2021-01-20,3603.0,314743,33886.0,3679,39141,32416.0,1174.0,3161283.0,85725.0,56171302,474.050001,-12.133333,1818927,England
2021-01-21,3607.0,317980,33235.0,3237,39150,29373.0,1131.0,3190656.0,86856.0,56171302,474.050001,-12.133333,1818927,England
2021-01-22,3727.0,320996,33412.0,3016,39159,27501.0,1122.0,3218157.0,87978.0,56171302,474.050001,-12.133333,1818927,England
2021-01-23,3731.0,323776,32614.0,2780,39168,20301.0,1067.0,3238458.0,89045.0,56171302,474.050001,-12.133333,1818927,England
2021-01-24,3736.0,326600,32907.0,2824,39177,15790.0,1035.0,3254248.0,90080.0,56171302,474.050001,-12.133333,1818936,England
2021-01-25,3694.0,329248,32938.0,2648,39186,27753.0,1073.0,3282001.0,91153.0,56171302,474.050001,-12.133333,1818936,England
2021-01-26,3634.0,332047,32337.0,2799,39195,25023.0,961.0,3307024.0,92114.0,56171302,474.050001,-12.133333,1818936,England
2021-01-27,3602.0,334789,30846.0,2742,39204,23709.0,1008.0,3330733.0,93122.0,56171302,474.050001,-12.133333,1818936,England
2021-01-28,3585.0,337508,30333.0,2719,39213,22346.0,1019.0,3353079.0,94141.0,56171302,474.050001,-12.133333,1818936,England
2021-01-29,3506.0,339887,29359.0,2379,39222,20185.0,941.0,3373264.0,95082.0,56171302,474.050001,-12.133333,1818936,England
2021-01-30,3486.0,342080,28571.0,2193,39231,15409.0,831.0,3388673.0,95913.0,56171302,474.050001,-12.133333,1818936,England
2021-01-31,3366.0,344263,28112.0,2183,39240,14048.0,810.0,3402721.0,96723.0,56171302,474.050001,-12.133333,1818945,England
2021-02-01,3414.0,346610,28539.0,2347,39249,20608.0,808.0,3423329.0,97531.0,56171302,474.050001,-12.133333,1818945,England
2021-02-02,3324.0,348832,27397.0,2222,39258,18050.0,761.0,3441379.0,98292.0,56171302,474.050001,-12.133333,1818945,England
2021-02-03,3328.0,350928,26374.0,2096,39267,17815.0,779.0,3459194.0,99071.0,56171302,474.050001,-12.133333,1818945,England
2021-02-04,3275.0,352835,25334.0,1907,39276,16583.0,652.0,3475777.0,99723.0,56171302,474.050001,-12.133333,1818945,England
2021-02-05,3217.0,354592,24402.0,1757,39285,14320.0,676.0,3490097.0,100399.0,56171302,474.050001,-12.133333,1818945,England
2021-02-06,3099.0,356271,23042.0,1679,39294,10888.0,610.0,3500985.0,101009.0,56171302,474.050001,-12.133333,1818945,England
2021-02-07,3047.0,357946,22991.0,1675,39303,10404.0,568.0,3511389.0,101577.0,56171302,474.050001,-12.133333,1818954,England
2021-02-08,2980.0,359685,23020.0,1739,39312,14282.0,611.0,3525671.0,102188.0,56171302,474.050001,-12.133333,1818954,England
2021-02-09,2911.0,361216,22067.0,1531,39321,12592.0,538.0,3538263.0,102726.0,56171302,474.050001,-12.133333,1818954,England
2021-02-10,2872.0,362751,20926.0,1535,39330,12167.0,544.0,3550430.0,103270.0,56171302,474.050001,-12.133333,1818954,England
2021-02-11,2780.0,364191,19983.0,1440,39339,11561.0,509.0,3561991.0,103779.0,56171302,474.050001,-12.133333,1818954,England
2021-02-12,2688.0,365509,19009.0,1318,39348,10904.0,457.0,3572895.0,104236.0,56171302,474.050001,-12.133333,1818954,England
2021-02-13,2592.0,366749,17694.0,1240,39357,7977.0,432.0,3580872.0,104668.0,56171302,474.050001,-12.133333,1818954,England
2021-02-14,2611.0,368113,17787.0,1364,39366,7740.0,437.0,3588612.0,105105.0,56171302,474.050001,-12.133333,1818963,England
2021-02-15,2577.0,369435,17730.0,1322,39375,12865.0,461.0,3601477.0,105566.0,56171302,474.050001,-12.133333,1818963,England
2021-02-16,2484.0,370746,17093.0,1311,39384,11189.0,396.0,3612666.0,105962.0,56171302,474.050001,-12.133333,1818963,England
2021-02-17,2393.0,371979,16458.0,1233,39393,10326.0,386.0,3622992.0,106348.0,56171302,474.050001,-12.133333,1818963,England
2021-02-18,2316.0,373128,15633.0,1149,39402,10237.0,366.0,3633229.0,106714.0,56171302,474.050001,-12.133333,1818963,England
2021-02-19,2251.0,374196,15018.0,1068,39411,9166.0,310.0,3642395.0,107024.0,56171302,474.050001,-12.133333,1818963,England
2021-02-20,2142.0,375100,14316.0,904,39420,7126.0,303.0,3649521.0,107327.0,56171302,474.050001,-12.133333,1818963,England
2021-02-21,2122.0,376108,14142.0,1008,39429,6992.0,284.0,3656513.0,107611.0,56171302,474.050001,-12.133333,1818972,England
2021-02-22,2072.0,377088,14137.0,980,39438,10222.0,240.0,3666735.0,107851.0,56171302,474.050001,-12.133333,1818972,England
2021-02-23,1950.0,378064,13489.0,976,39447,8476.0,256.0,3675211.0,108107.0,56171302,474.050001,-12.133333,1818972,England
2021-02-24,1931.0,378938,13007.0,874,39456,7552.0,239.0,3682763.0,108346.0,56171302,474.050001,-12.133333,1818972,England
2021-02-25,1866.0,379770,12449.0,832,39465,6884.0,218.0,3689647.0,108564.0,56171302,474.050001,-12.133333,1818972,England
2021-02-26,1808.0,380488,11781.0,718,39474,5833.0,193.0,3695480.0,108757.0,56171302,474.050001,-12.133333,1818972,England
2021-02-27,1747.0,381112,11090.0,624,39483,4215.0,197.0,3699695.0,108954.0,56171302,474.050001,-12.133333,1818972,England
2021-02-28,1630.0,381774,10663.0,662,39492,4089.0,201.0,3703784.0,109155.0,56171302,474.050001,-12.133333,1818981,England
2021-03-01,1658.0,382478,10765.0,704,39501,6168.0,190.0,3709952.0,109345.0,56171302,474.050001,-12.133333,1818981,England
2021-03-02,1556.0,383161,10121.0,683,39510,5889.0,157.0,3715841.0,109502.0,56171302,474.050001,-12.133333,1818981,England
2021-03-03,1507.0,383768,9594.0,607,39519,5276.0,124.0,3721117.0,109626.0,56171302,474.050001,-12.133333,1818981,England
2021-03-04,1454.0,384364,9092.0,596,39528,4971.0,130.0,3726088.0,109756.0,56171302,474.050001,-12.133333,1818981,England
2021-03-05,1417.0,384851,8594.0,487,39537,4690.0,153.0,3730778.0,109909.0,56171302,474.050001,-12.133333,1818981,England
2021-03-06,1326.0,385379,8021.0,528,39546,3793.0,128.0,3734571.0,110037.0,56171302,474.050001,-12.133333,1818981,England
2021-03-07,1273.0,385840,7812.0,461,39555,3653.0,115.0,3738224.0,110152.0,56171302,474.050001,-12.133333,1818990,England
2021-03-08,1236.0,386341,7847.0,501,39564,5775.0,122.0,3743999.0,110274.0,56171302,474.050001,-12.133333,1818990,England
2021-03-09,1187.0,386824,7451.0,483,39573,5447.0,117.0,3749446.0,110391.0,56171302,474.050001,-12.133333,1818990,England
2021-03-10,1137.0,387318,6975.0,494,39582,5188.0,96.0,3754634.0,110487.0,56171302,474.050001,-12.133333,1818990,England
2021-03-11,1101.0,387767,6687.0,449,39591,4807.0,109.0,3759441.0,110596.0,56171302,474.050001,-12.133333,1818990,England
2021-03-12,1023.0,388153,6391.0,386,39600,4734.0,83.0,3764175.0,110679.0,56171302,474.050001,-12.133333,1818990,England
2021-03-13,1000.0,388538,6072.0,385,39609,3569.0,98.0,3767744.0,110777.0,56171302,474.050001,-12.133333,1818990,England
2021-03-14,963.0,388895,6039.0,357,39618,3692.0,83.0,3771436.0,110860.0,56171302,474.050001,-12.133333,1818999,England
2021-03-15,930.0,389326,5976.0,431,39627,5597.0,88.0,3777033.0,110948.0,56171302,474.050001,-12.133333,1818999,England
2021-03-16,882.0,389690,5664.0,364,39636,4883.0,69.0,3781916.0,111017.0,56171302,474.050001,-12.133333,1818999,England
2021-03-17,846.0,390033,5397.0,343,39645,4998.0,66.0,3786914.0,111083.0,56171302,474.050001,-12.133333,1818999,England
2021-03-18,797.0,390384,5083.0,351,39654,4635.0,52.0,3791549.0,111135.0,56171302,474.050001,-12.133333,1818999,England
2021-03-19,749.0,390667,4841.0,283,39663,4290.0,55.0,3795839.0,111190.0,56171302,474.050001,-12.133333,1818999,England
2021-03-20,710.0,390954,4589.0,287,39672,3484.0,58.0,3799323.0,111248.0,56171302,474.050001,-12.133333,1818999,England
2021-03-21,692.0,391233,4492.0,279,39681,4645.0,70.0,3803968.0,111318.0,56171302,474.050001,-12.133333,1819008,England
2021-03-22,676.0,391527,4501.0,294,39690,5354.0,60.0,3809322.0,111378.0,56171302,474.050001,-12.133333,1819008,England
2021-03-23,647.0,391822,4245.0,295,39699,4500.0,48.0,3813822.0,111426.0,56171302,474.050001,-12.133333,1819008,England
2021-03-24,613.0,392099,4005.0,277,39708,5269.0,36.0,3819091.0,111462.0,56171302,474.050001,-12.133333,1819008,England
2021-03-25,566.0,392387,3763.0,288,39717,4610.0,38.0,3823701.0,111500.0,56171302,474.050001,-12.133333,1819008,England
2021-03-26,559.0,392632,3712.0,245,39726,3753.0,40.0,3827454.0,111540.0,56171302,474.050001,-12.133333,1819008,England
2021-03-27,537.0,392849,3676.0,217,39735,3108.0,32.0,3830562.0,111572.0,56171302,474.050001,-12.133333,1819008,England
2021-03-28,532.0,393070,3438.0,221,39744,4460.0,27.0,3835022.0,111599.0,56171302,474.050001,-12.133333,1819017,England
2021-03-29,532.0,393276,3466.0,206,39753,3386.0,28.0,3838408.0,111627.0,56171302,474.050001,-12.133333,1819017,England
2021-03-30,518.0,393493,3283.0,217,39762,3109.0,38.0,3841517.0,111665.0,56171302,474.050001,-12.133333,1819017,England
2021-03-31,501.0,393718,3084.0,225,39771,3305.0,36.0,3844822.0,111701.0,56171302,474.050001,-12.133333,1819017,England
2021-04-01,470.0,393898,2928.0,180,39780,3019.0,28.0,3847841.0,111729.0,56171302,474.050001,-12.133333,1819017,England
2021-04-02,436.0,394076,2784.0,178,39789,2217.0,23.0,3850058.0,111752.0,56171302,474.050001,-12.133333,1819017,England
2021-04-03,433.0,394255,2677.0,179,39798,2094.0,27.0,3852152.0,111779.0,56171302,474.050001,-12.133333,1819017,England
2021-04-04,422.0,394411,2672.0,156,39807,2024.0,24.0,3854176.0,111803.0,56171302,474.050001,-12.133333,1819026,England
2021-04-05,416.0,394599,2680.0,188,39816,2293.0,12.0,3856469.0,111815.0,56171302,474.050001,-12.133333,1819026,England
2021-04-06,406.0,394782,2588.0,183,39825,2709.0,22.0,3859178.0,111837.0,56171302,474.050001,-12.133333,1819026,England
2021-04-07,393.0,394971,2486.0,189,39834,2715.0,24.0,3861893.0,111861.0,56171302,474.050001,-12.133333,1819026,England
2021-04-08,377.0,395138,2382.0,167,39843,2602.0,30.0,3864495.0,111891.0,56171302,474.050001,-12.133333,1819026,England
2021-04-09,362.0,395305,2321.0,167,39852,2440.0,21.0,3866935.0,111912.0,56171302,474.050001,-12.133333,1819026,England
2021-04-10,342.0,395456,2190.0,151,39861,1971.0,19.0,3868906.0,111931.0,56171302,474.050001,-12.133333,1819026,England
2021-04-11,343.0,395631,2096.0,175,39870,1991.0,20.0,3870897.0,111951.0,56171302,474.050001,-12.133333,1819035,England
2021-04-12,337.0,395804,2108.0,173,39879,2358.0,27.0,3873255.0,111978.0,56171302,474.050001,-12.133333,1819035,England
2021-04-13,333.0,395957,2057.0,153,39888,2017.0,20.0,3875272.0,111998.0,56171302,474.050001,-12.133333,1819035,England
2021-04-14,315.0,396113,1972.0,156,39897,2021.0,10.0,3877293.0,112008.0,56171302,474.050001,-12.133333,1819035,England
2021-04-15,294.0,396240,1885.0,127,39906,1934.0,18.0,3879227.0,112026.0,56171302,474.050001,-12.133333,1819035,England
2021-04-16,298.0,396358,1844.0,118,39915,1915.0,17.0,3881142.0,112043.0,56171302,474.050001,-12.133333,1819035,England
2021-04-17,292.0,396493,1735.0,135,39924,1363.0,21.0,3882505.0,112064.0,56171302,474.050001,-12.133333,1819035,England
2021-04-18,283.0,396605,1691.0,112,39933,2253.0,15.0,3884758.0,112079.0,56171302,474.050001,-12.133333,1819044,England
2021-04-19,291.0,396743,1732.0,138,39942,2228.0,14.0,3886986.0,112093.0,56171302,474.050001,-12.133333,1819044,England
2021-04-20,273.0,396841,1649.0,98,39951,2082.0,17.0,3889068.0,112110.0,56171302,474.050001,-12.133333,1819044,England
2021-04-21,249.0,396967,1609.0,126,39960,2262.0,17.0,3891330.0,112127.0,56171302,474.050001,-12.133333,1819044,England
2021-04-22,237.0,397059,1523.0,92,39969,2012.0,15.0,3893342.0,112142.0,56171302,474.050001,-12.133333,1819044,England
2021-04-23,221.0,397183,1478.0,124,39978,1671.0,19.0,3895013.0,112161.0,56171302,474.050001,-12.133333,1819044,England
2021-04-24,220.0,397282,1401.0,99,39987,1277.0,7.0,3896290.0,112168.0,56171302,474.050001,-12.133333,1819044,England
2021-04-25,211.0,397389,1377.0,107,39996,1876.0,12.0,3898166.0,112180.0,56171302,474.050001,-12.133333,1819053,England
2021-04-26,208.0,397497,1393.0,108,40005,2239.0,11.0,3900405.0,112191.0,56171302,474.050001,-12.133333,1819053,England
2021-04-27,196.0,397625,1310.0,128,40014,1786.0,13.0,3902191.0,112204.0,56171302,474.050001,-12.133333,1819053,England
2021-04-28,188.0,397714,1278.0,89,40023,2127.0,15.0,3904318.0,112219.0,56171302,474.050001,-12.133333,1819053,England
2021-04-29,178.0,397794,1235.0,80,40032,1837.0,13.0,3906155.0,112232.0,56171302,474.050001,-12.133333,1819053,England
2021-04-30,170.0,397876,1161.0,82,40041,1498.0,12.0,3907653.0,112244.0,56171302,474.050001,-12.133333,1819053,England
2021-05-01,167.0,397944,1071.0,68,40050,1184.0,7.0,3908837.0,112251.0,56171302,474.050001,-12.133333,1819053,England
2021-05-02,172.0,398036,1082.0,92,40059,1290.0,12.0,3910127.0,112263.0,56171302,474.050001,-12.133333,1819062,England
2021-05-03,168.0,398134,1096.0,98,40068,1789.0,9.0,3911916.0,112272.0,56171302,474.050001,-12.133333,1819062,England
2021-05-04,162.0,398210,1093.0,76,40077,2163.0,9.0,3914079.0,112281.0,56171302,474.050001,-12.133333,1819062,England
2021-05-05,161.0,398306,1032.0,96,40086,2170.0,13.0,3916249.0,112294.0,56171302,474.050001,-12.133333,1819062,England
2021-05-06,144.0,398394,976.0,88,40095,1947.0,7.0,3918196.0,112301.0,56171302,474.050001,-12.133333,1819062,England
2021-05-07,145.0,398471,973.0,77,40104,1633.0,10.0,3919829.0,112311.0,56171302,474.050001,-12.133333,1819062,England
2021-05-08,135.0,398551,948.0,80,40113,1287.0,10.0,3921116.0,112321.0,56171302,474.050001,-12.133333,1819062,England
2021-05-09,131.0,398627,933.0,76,40122,1976.0,8.0,3923092.0,112329.0,56171302,474.050001,-12.133333,1819071,England
2021-05-10,135.0,398703,944.0,76,40131,2301.0,10.0,3925393.0,112339.0,56171302,474.050001,-12.133333,1819071,England
2021-05-11,126.0,398782,921.0,79,40140,1843.0,14.0,3927236.0,112353.0,56171302,474.050001,-12.133333,1819071,England
2021-05-12,123.0,398875,907.0,93,40149,1851.0,10.0,3929087.0,112363.0,56171302,474.050001,-12.133333,1819071,England
2021-05-13,119.0,398949,845.0,74,40158,1720.0,6.0,3930807.0,112369.0,56171302,474.050001,-12.133333,1819071,England
2021-05-14,115.0,399021,818.0,72,40167,1518.0,1.0,3932325.0,112370.0,56171302,474.050001,-12.133333,1819071,England
2021-05-15,115.0,399091,810.0,70,40176,1292.0,8.0,3933617.0,112378.0,56171302,474.050001,-12.133333,1819071,England
2021-05-16,116.0,399150,801.0,59,40185,1576.0,7.0,3935193.0,112385.0,56171302,474.050001,-12.133333,1819080,England
2021-05-17,117.0,399224,798.0,74,40194,2322.0,7.0,3937515.0,112392.0,56171302,474.050001,-12.133333,1819080,England
2021-05-18,114.0,399314,749.0,90,40203,2220.0,3.0,3939735.0,112395.0,56171302,474.050001,-12.133333,1819080,England
2021-05-19,113.0,399407,757.0,93,40212,2240.0,3.0,3941975.0,112398.0,56171302,474.050001,-12.133333,1819080,England
2021-05-20,115.0,399505,749.0,98,40221,1983.0,6.0,3943958.0,112404.0,56171302,474.050001,-12.133333,1819080,England
2021-05-21,117.0,399590,766.0,85,40230,1855.0,8.0,3945813.0,112412.0,56171302,474.050001,-12.133333,1819080,England
2021-05-22,113.0,399665,730.0,75,40239,1587.0,3.0,3947400.0,112415.0,56171302,474.050001,-12.133333,1819080,England
2021-05-23,111.0,399742,756.0,77,40248,1906.0,8.0,3949306.0,112423.0,56171302,474.050001,-12.133333,1819089,England
2021-05-24,113.0,399840,797.0,98,40257,2728.0,8.0,3952034.0,112431.0,56171302,474.050001,-12.133333,1819089,England
2021-05-25,117.0,399928,765.0,88,40266,2771.0,6.0,3954805.0,112437.0,56171302,474.050001,-12.133333,1819089,England
2021-05-26,115.0,400023,745.0,95,40275,3147.0,12.0,3957952.0,112449.0,56171302,474.050001,-12.133333,1819089,England
2021-05-27,110.0,400106,742.0,83,40284,3037.0,7.0,3960989.0,112456.0,56171302,474.050001,-12.133333,1819089,England
2021-05-28,116.0,400198,743.0,92,40293,2898.0,6.0,3963887.0,112462.0,56171302,474.050001,-12.133333,1819089,England
2021-05-29,112.0,400267,748.0,69,40302,2441.0,7.0,3966328.0,112469.0,56171302,474.050001,-12.133333,1819089,England
2021-05-30,115.0,400347,755.0,80,40311,2581.0,8.0,3968909.0,112477.0,56171302,474.050001,-12.133333,1819098,England
2021-05-31,110.0,400445,773.0,98,40320,3149.0,8.0,3972058.0,112485.0,56171302,474.050001,-12.133333,1819098,England
2021-06-01,123.0,400560,776.0,115,40329,4455.0,3.0,3976513.0,112488.0,56171302,474.050001,-12.133333,1819098,England
2021-06-02,116.0,400661,801.0,101,40338,4994.0,12.0,3981507.0,112500.0,56171302,474.050001,-12.133333,1819098,England
2021-06-03,124.0,400754,779.0,93,40347,5080.0,9.0,3986587.0,112509.0,56171302,474.050001,-12.133333,1819098,England
2021-06-04,119.0,400850,805.0,96,40356,4844.0,11.0,3991431.0,112520.0,56171302,474.050001,-12.133333,1819098,England
2021-06-05,124.0,400946,782.0,96,40365,3937.0,6.0,3995368.0,112526.0,56171302,474.050001,-12.133333,1819098,England
2021-06-06,131.0,401067,807.0,121,40374,4703.0,7.0,4000071.0,112533.0,56171302,474.050001,-12.133333,1819107,England
2021-06-07,133.0,401198,860.0,131,40383,6720.0,5.0,4006791.0,112538.0,56171302,474.050001,-12.133333,1819107,England
2021-06-08,140.0,401345,879.0,147,40392,6575.0,9.0,4013366.0,112547.0,56171302,474.050001,-12.133333,1819107,England
