areaType,areaName,areaCode,date,newVaccinesGivenByPublishDate,cumVaccinesGivenByPublishDate,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,England,E92000001,2023-11-15,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-14,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-13,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-12,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-11,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-10,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-09,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-08,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-07,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-06,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-05,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-04,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-03,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-02,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-11-01,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-31,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-30,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-29,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-28,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-27,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-26,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-25,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-24,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-23,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-22,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-21,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-20,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-19,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-18,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-17,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-16,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-15,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-14,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-13,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-12,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-11,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-10,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-09,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-08,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-07,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-06,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-05,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-04,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-03,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-02,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-10-01,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-30,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-29,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-28,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-27,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-26,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-25,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-24,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-23,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-22,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-21,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-20,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-19,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-18,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-17,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-16,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-15,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-14,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-13,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-12,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-11,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-10,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-09,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-08,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-07,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-06,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-05,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-04,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-03,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-02,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-09-01,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-31,,,0,,0,,0,
nation,England,E92000001,2023-08-30,,,0,,0,,0,
nation,England,E92000001,2023-08-29,,,0,,0,,0,
nation,England,E92000001,2023-08-28,,,0,,0,,0,
nation,England,E92000001,2023-08-27,,,0,,0,,0,
nation,England,E92000001,2023-08-26,,,0,,0,,0,
nation,England,E92000001,2023-08-25,,,0,,0,,0,
nation,England,E92000001,2023-08-24,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-23,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-22,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-21,,,0,,0,,0,
nation,England,E92000001,2023-08-20,,,0,,0,,0,
nation,England,E92000001,2023-08-19,,,0,,0,,0,
nation,England,E92000001,2023-08-18,,,0,,0,,0,
nation,England,E92000001,2023-08-17,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-16,,,0,,0,,0,
nation,England,E92000001,2023-08-15,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-14,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-13,,,0,,0,,0,
nation,England,E92000001,2023-08-12,,,0,,0,,0,
nation,England,E92000001,2023-08-11,,,0,,0,,0,
nation,England,E92000001,2023-08-10,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-09,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-08,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-07,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-06,,,0,,0,,0,
nation,England,E92000001,2023-08-05,,,0,,0,,0,
nation,England,E92000001,2023-08-04,,,0,,0,,0,
nation,England,E92000001,2023-08-03,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-02,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-08-01,,,0,,0,,0,
nation,England,E92000001,2023-07-31,,,0,,0,,0,
nation,England,E92000001,2023-07-30,,,0,,0,,0,
nation,England,E92000001,2023-07-29,,,0,,0,,0,
nation,England,E92000001,2023-07-28,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-27,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-26,,,0,,0,,0,
nation,England,E92000001,2023-07-25,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-24,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-23,,,0,,0,,0,
nation,England,E92000001,2023-07-22,,,0,,0,,0,
nation,England,E92000001,2023-07-21,,,0,,0,,0,
nation,England,E92000001,2023-07-20,,,0,,0,,0,
nation,England,E92000001,2023-07-19,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-18,,,0,,0,,0,
nation,England,E92000001,2023-07-17,,,0,,0,,0,
nation,England,E92000001,2023-07-16,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-15,,,0,,0,,0,
nation,England,E92000001,2023-07-14,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-13,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-12,,,0,,0,,0,
nation,England,E92000001,2023-07-11,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-10,0,,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-09,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-08,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-07,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-06,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-05,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-04,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-03,0,149398324,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-02,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-07-01,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-30,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-29,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-28,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-27,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-26,0,149394829,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-25,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-24,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-23,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-22,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-21,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-20,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-19,0,149281863,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-18,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-17,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-16,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-15,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-14,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-13,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-12,0,149114413,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-11,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-10,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-09,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-08,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-07,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-06,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-05,0,148928307,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-04,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-03,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-02,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-06-01,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-31,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-30,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-29,0,148697478,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-28,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-27,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-26,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-25,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-24,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-23,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-22,0,148468256,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-21,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-20,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-19,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-18,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-17,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-16,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-15,0,148100047,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-14,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-13,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-12,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-11,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-10,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-09,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-08,0,147611007,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-07,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-06,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-05,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-04,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-03,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-02,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-05-01,0,147047830,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-30,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-29,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-28,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-27,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-26,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-25,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-24,0,146554720,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-23,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-22,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-21,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-20,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-19,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-18,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-17,0,145778454,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-16,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-15,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-14,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-13,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-12,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-11,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-10,0,144952823,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-09,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-08,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-07,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-06,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-05,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-04,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-03,0,144878790,0,45417090,0,42951064,0,33906503
nation,England,E92000001,2023-04-02,46,144793337,16,45417090,30,42951064,0,33906503
nation,England,E92000001,2023-04-01,471,144793291,167,45417074,293,42951034,2,33906503
nation,England,E92000001,2023-03-31,358,144792820,118,45416907,214,42950741,5,33906501
nation,England,E92000001,2023-03-30,148,144792462,52,45416789,79,42950527,2,33906496
nation,England,E92000001,2023-03-29,295,144792314,101,45416737,165,42950448,5,33906494
nation,England,E92000001,2023-03-28,246,144792019,82,45416636,146,42950283,1,33906489
nation,England,E92000001,2023-03-27,592,144791773,174,45416554,248,42950137,36,33906488
nation,England,E92000001,2023-03-26,193,144791181,50,45416380,140,42949889,1,33906452
nation,England,E92000001,2023-03-25,1037,144790988,337,45416330,671,42949749,7,33906451
nation,England,E92000001,2023-03-24,393,144789951,123,45415993,234,42949078,4,33906444
nation,England,E92000001,2023-03-23,357,144789558,125,45415870,204,42948844,5,33906440
nation,England,E92000001,2023-03-22,359,144789201,134,45415745,204,42948640,9,33906435
nation,England,E92000001,2023-03-21,335,144788842,112,45415611,198,42948436,4,33906426
nation,England,E92000001,2023-03-20,-816,144788507,220,45415499,337,42948238,-66,33906422
nation,England,E92000001,2023-03-19,175,144789323,46,45415279,114,42947901,4,33906488
nation,England,E92000001,2023-03-18,1223,144789148,355,45415233,817,42947787,14,33906484
nation,England,E92000001,2023-03-17,550,144787925,198,45414878,293,42946970,11,33906470
nation,England,E92000001,2023-03-16,481,144787375,152,45414680,287,42946677,10,33906459
nation,England,E92000001,2023-03-15,555,144786894,183,45414528,332,42946390,12,33906449
nation,England,E92000001,2023-03-14,412,144786339,150,45414345,187,42946058,42,33906437
nation,England,E92000001,2023-03-13,808,144785927,229,45414195,389,42945871,73,33906395
nation,England,E92000001,2023-03-12,351,144785119,107,45413966,217,42945482,22,33906322
nation,England,E92000001,2023-03-11,1317,144784768,420,45413859,852,42945265,7,33906300
nation,England,E92000001,2023-03-10,577,144783451,201,45413439,332,42944413,2,33906293
nation,England,E92000001,2023-03-09,417,144782874,134,45413238,221,42944081,18,33906291
nation,England,E92000001,2023-03-08,531,144782457,173,45413104,253,42943860,47,33906273
nation,England,E92000001,2023-03-07,364,144781926,110,45412931,173,42943607,10,33906226
nation,England,E92000001,2023-03-06,1592,144781562,505,45412821,590,42943434,176,33906216
nation,England,E92000001,2023-03-05,274,144779970,68,45412316,176,42942844,14,33906040
nation,England,E92000001,2023-03-04,1656,144779696,502,45412248,1099,42942668,14,33906026
nation,England,E92000001,2023-03-03,681,144778040,225,45411746,372,42941569,10,33906012
nation,England,E92000001,2023-03-02,555,144777359,156,45411521,316,42941197,27,33906002
nation,England,E92000001,2023-03-01,584,144776804,238,45411365,292,42940881,6,33905975
nation,England,E92000001,2023-02-28,660,144776220,247,45411127,217,42940589,23,33905969
nation,England,E92000001,2023-02-27,521,144775560,174,45410880,231,42940372,26,33905946
nation,England,E92000001,2023-02-26,1342,144775039,267,45410706,493,42940141,169,33905920
nation,England,E92000001,2023-02-25,2156,144773697,550,45410439,1420,42939648,45,33905751
nation,England,E92000001,2023-02-24,969,144771541,271,45409889,497,42938228,27,33905706
nation,England,E92000001,2023-02-23,880,144770572,236,45409618,436,42937731,29,33905679
nation,England,E92000001,2023-02-22,741,144769692,181,45409382,333,42937295,43,33905650
nation,England,E92000001,2023-02-21,647,144768951,185,45409201,234,42936962,32,33905607
nation,England,E92000001,2023-02-20,1350,144768304,285,45409016,461,42936728,111,33905575
nation,England,E92000001,2023-02-19,392,144766954,96,45408731,212,42936267,18,33905464
nation,England,E92000001,2023-02-18,2798,144766562,629,45408635,1670,42936055,117,33905446
nation,England,E92000001,2023-02-17,1615,144763764,375,45408006,845,42934385,90,33905329
nation,England,E92000001,2023-02-16,1659,144762149,382,45407631,765,42933540,112,33905239
nation,England,E92000001,2023-02-15,1553,144760490,306,45407249,694,42932775,106,33905127
nation,England,E92000001,2023-02-14,1383,144758937,273,45406943,578,42932081,119,33905021
nation,England,E92000001,2023-02-13,3266,144757554,398,45406670,987,42931503,377,33904902
nation,England,E92000001,2023-02-12,5504,144754288,266,45406272,678,42930516,979,33904525
nation,England,E92000001,2023-02-11,21193,144748784,1213,45406006,2753,42929838,3533,33903546
nation,England,E92000001,2023-02-10,15098,144727591,553,45404793,937,42927085,2009,33900013
nation,England,E92000001,2023-02-09,13497,144712493,502,45404240,741,42926148,1681,33898004
nation,England,E92000001,2023-02-08,11892,144698996,456,45403738,700,42925407,1419,33896323
nation,England,E92000001,2023-02-07,9390,144687104,325,45403282,536,42924707,1186,33894904
nation,England,E92000001,2023-02-06,10843,144677714,677,45402957,1017,42924171,1352,33893718
nation,England,E92000001,2023-02-05,3817,144666871,308,45402280,727,42923154,563,33892366
nation,England,E92000001,2023-02-04,12489,144663054,1012,45401972,2007,42922427,1715,33891803
nation,England,E92000001,2023-02-03,7062,144650565,408,45400960,713,42920420,772,33890088
nation,England,E92000001,2023-02-02,6800,144643503,352,45400552,576,42919707,704,33889316
nation,England,E92000001,2023-02-01,6655,144636703,375,45400200,658,42919131,702,33888612
nation,England,E92000001,2023-01-31,6260,144630048,292,45399825,598,42918473,623,33887910
nation,England,E92000001,2023-01-30,8408,144623788,1384,45399533,892,42917875,21,33887287
nation,England,E92000001,2023-01-29,2708,144615380,228,45398149,495,42916983,312,33887266
nation,England,E92000001,2023-01-28,12697,144612672,1050,45397921,2548,42916488,1593,33886954
nation,England,E92000001,2023-01-27,9557,144599975,553,45396871,954,42913940,835,33885361
nation,England,E92000001,2023-01-26,8100,144590418,445,45396318,680,42912986,768,33884526
nation,England,E92000001,2023-01-25,7426,144582318,423,45395873,695,42912306,703,33883758
nation,England,E92000001,2023-01-24,6882,144574892,390,45395450,593,42911611,630,33883055
nation,England,E92000001,2023-01-23,7845,144568010,468,45395060,755,42911018,736,33882425
nation,England,E92000001,2023-01-22,3015,144560165,283,45394592,743,42910263,295,33881689
nation,England,E92000001,2023-01-21,15716,144557150,1246,45394309,3010,42909520,1467,33881394
nation,England,E92000001,2023-01-20,9466,144541434,609,45393063,1031,42906510,867,33879927
nation,England,E92000001,2023-01-19,8397,144531968,460,45392454,752,42905479,706,33879060
nation,England,E92000001,2023-01-18,7175,144523571,365,45391994,573,42904727,654,33878354
nation,England,E92000001,2023-01-17,8086,144516396,421,45391629,673,42904154,719,33877700
nation,England,E92000001,2023-01-16,10035,144508310,493,45391208,1006,42903481,957,33876981
nation,England,E92000001,2023-01-15,3983,144498275,326,45390715,652,42902475,343,33876024
nation,England,E92000001,2023-01-14,17496,144494292,1257,45390389,2813,42901823,1332,33875681
nation,England,E92000001,2023-01-13,12932,144476796,653,45389132,1079,42899010,967,33874349
nation,England,E92000001,2023-01-12,12197,144463864,530,45388479,832,42897931,904,33873382
nation,England,E92000001,2023-01-11,12711,144451667,551,45387949,797,42897099,885,33872478
nation,England,E92000001,2023-01-10,12641,144438956,497,45387398,708,42896302,782,33871593
nation,England,E92000001,2023-01-09,16550,144426315,950,45386901,1280,42895594,1229,33870811
nation,England,E92000001,2023-01-08,4845,144409765,380,45385951,698,42894314,272,33869582
nation,England,E92000001,2023-01-07,25045,144404920,1489,45385571,2547,42893616,1555,33869310
nation,England,E92000001,2023-01-06,19168,144379875,765,45384082,879,42891069,985,33867755
nation,England,E92000001,2023-01-05,16633,144360707,498,45383317,621,42890190,980,33866770
nation,England,E92000001,2023-01-04,17619,144344074,731,45382819,836,42889569,1035,33865790
nation,England,E92000001,2023-01-03,14433,144326455,658,45382088,910,42888733,895,33864755
nation,England,E92000001,2023-01-02,1797,144312022,0,45381430,0,42887823,-39,33863860
nation,England,E92000001,2023-01-01,198,144310225,9,45381902,12,42887958,16,33863899
nation,England,E92000001,2022-12-31,5744,144310027,475,45381893,707,42887946,396,33863883
nation,England,E92000001,2022-12-30,12334,144304283,702,45381418,1050,42887239,889,33863487
nation,England,E92000001,2022-12-29,14597,144291949,791,45380716,998,42886189,1015,33862598
nation,England,E92000001,2022-12-28,12638,144277352,818,45379925,1152,42885191,889,33861583
nation,England,E92000001,2022-12-27,735,144264714,65,45379107,45,42884039,65,33860694
nation,England,E92000001,2022-12-26,116,144263979,10,45379042,16,42883994,20,33860629
nation,England,E92000001,2022-12-25,64,144263863,4,45379032,2,42883978,8,33860609
nation,England,E92000001,2022-12-24,2768,144263799,191,45379028,259,42883976,223,33860601
nation,England,E92000001,2022-12-23,11113,144261031,611,45378837,869,42883717,777,33860378
nation,England,E92000001,2022-12-22,17240,144249918,633,45378226,864,42882848,1055,33859601
nation,England,E92000001,2022-12-21,21292,144232678,636,45377593,864,42881984,1186,33858546
nation,England,E92000001,2022-12-20,23671,144211386,603,45376957,845,42881120,1271,33857360
nation,England,E92000001,2022-12-19,33782,144187715,1683,45376354,1427,42880275,1849,33856089
nation,England,E92000001,2022-12-18,8115,144153933,374,45374671,804,42878848,471,33854240
nation,England,E92000001,2022-12-17,32880,144145818,970,45374297,1972,42878044,1542,33853769
nation,England,E92000001,2022-12-16,27167,144112938,592,45373327,823,42876072,1224,33852227
nation,England,E92000001,2022-12-15,27493,144085771,566,45372735,578,42875249,1177,33851003
nation,England,E92000001,2022-12-14,30849,144058278,585,45372169,683,42874671,1214,33849826
nation,England,E92000001,2022-12-13,30039,144027429,494,45371584,689,42873988,1270,33848612
nation,England,E92000001,2022-12-12,33731,143997390,581,45371090,809,42873299,1440,33847342
nation,England,E92000001,2022-12-11,11404,143963659,474,45370509,1050,42872490,577,33845902
