date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,hospitalCases,newAdmissions,population,covidOccupiedMVBeds,cumAdmissions,covidOccupiedMVBeds_lag_1,covidOccupiedMVBeds_lag_2,covidOccupiedMVBeds_lag_3,covidOccupiedMVBeds_lag_5,covidOccupiedMVBeds_lag_7,covidOccupiedMVBeds_lag_14,covidOccupiedMVBeds_lag_21,month,day,day_of_week
2021-06-10,6650.0,11.0,4026888.0,112564.0,1138.0,207,56171302,173.0,548588,171.0,169.0,159.0,151.0,155.0,142.0,150.0,6,10,3
2021-06-11,6453.0,6.0,4033341.0,112570.0,1121.0,185,56171302,177.0,548773,173.0,171.0,169.0,160.0,148.0,143.0,150.0,6,11,4
2021-06-12,5384.0,14.0,4038725.0,112584.0,1159.0,171,56171302,187.0,548944,177.0,173.0,171.0,159.0,151.0,137.0,147.0,6,12,5
2021-06-13,6038.0,8.0,4044763.0,112592.0,1190.0,247,56171302,212.0,549191,187.0,177.0,173.0,169.0,160.0,140.0,145.0,6,13,6
2021-06-14,8872.0,10.0,4053635.0,112602.0,1254.0,241,56171302,210.0,549432,212.0,187.0,177.0,171.0,159.0,135.0,145.0,6,14,0
2021-06-15,9059.0,15.0,4062694.0,112617.0,1297.0,237,56171302,229.0,549669,210.0,212.0,187.0,173.0,169.0,153.0,150.0,6,15,1
2021-06-16,9334.0,12.0,4072028.0,112629.0,1325.0,246,56171302,232.0,549915,229.0,210.0,212.0,177.0,171.0,144.0,145.0,6,16,2
2021-06-17,9451.0,5.0,4081479.0,112634.0,1408.0,272,56171302,237.0,550187,232.0,229.0,210.0,187.0,173.0,155.0,142.0,6,17,3
2021-06-18,8717.0,10.0,4090196.0,112644.0,1485.0,253,56171302,255.0,550440,237.0,232.0,229.0,212.0,177.0,148.0,143.0,6,18,4
2021-06-19,7082.0,19.0,4097278.0,112663.0,1472.0,240,56171302,249.0,550680,255.0,237.0,232.0,210.0,187.0,151.0,137.0,6,19,5
2021-06-20,8156.0,22.0,4105434.0,112685.0,1509.0,231,56171302,253.0,550911,249.0,255.0,237.0,229.0,212.0,160.0,140.0,6,20,6
2021-06-21,12585.0,13.0,4118019.0,112698.0,1670.0,246,56171302,267.0,551157,253.0,249.0,255.0,232.0,210.0,159.0,135.0,6,21,0
2021-06-22,13486.0,9.0,4131505.0,112707.0,1682.0,249,56171302,296.0,551406,267.0,253.0,249.0,237.0,229.0,169.0,153.0,6,22,1
2021-06-23,14716.0,6.0,4146221.0,112713.0,1624.0,294,56171302,291.0,551700,296.0,267.0,253.0,255.0,232.0,171.0,144.0,6,23,2
2021-06-24,14977.0,20.0,4161198.0,112733.0,1640.0,273,56171302,305.0,551973,291.0,296.0,267.0,249.0,237.0,173.0,155.0,6,24,3
2021-06-25,14774.0,21.0,4175972.0,112754.0,1656.0,286,56171302,304.0,552259,305.0,291.0,296.0,253.0,255.0,177.0,148.0,6,25,4
2021-06-26,13404.0,9.0,4189376.0,112763.0,1660.0,314,56171302,299.0,552573,304.0,305.0,291.0,267.0,249.0,187.0,151.0,6,26,5
2021-06-27,15352.0,19.0,4204728.0,112782.0,1746.0,310,56171302,309.0,552883,299.0,304.0,305.0,296.0,253.0,212.0,160.0,6,27,6
2021-06-28,23383.0,9.0,4228111.0,112791.0,1911.0,328,56171302,346.0,553211,309.0,299.0,304.0,291.0,267.0,210.0,159.0,6,28,0
2021-06-29,23091.0,21.0,4251202.0,112812.0,1880.0,394,56171302,331.0,553605,346.0,309.0,299.0,305.0,296.0,229.0,169.0,6,29,1
2021-06-30,23793.0,21.0,4274995.0,112833.0,1948.0,454,56171302,332.0,554059,331.0,346.0,309.0,304.0,291.0,232.0,171.0,6,30,2
2021-07-01,24082.0,22.0,4299077.0,112855.0,2043.0,420,56171302,354.0,554479,332.0,331.0,346.0,299.0,305.0,237.0,173.0,7,1,3
2021-07-02,22139.0,26.0,4321216.0,112881.0,2117.0,435,56171302,381.0,554914,354.0,332.0,331.0,309.0,304.0,255.0,177.0,7,2,4
2021-07-03,20522.0,24.0,4341738.0,112905.0,2171.0,455,56171302,387.0,555369,381.0,354.0,332.0,346.0,299.0,249.0,187.0,7,3,5
2021-07-04,21701.0,23.0,4363439.0,112928.0,2334.0,573,56171302,401.0,555942,387.0,381.0,354.0,331.0,309.0,253.0,212.0,7,4,6
2021-07-05,30042.0,24.0,4393481.0,112952.0,2529.0,592,56171302,434.0,556534,401.0,387.0,381.0,332.0,346.0,267.0,210.0,7,5,0
2021-07-06,31444.0,19.0,4424925.0,112971.0,2708.0,664,56171302,466.0,557198,434.0,401.0,387.0,354.0,331.0,296.0,229.0,7,6,1
2021-07-07,34059.0,23.0,4458984.0,112994.0,2939.0,654,56171302,507.0,557852,466.0,434.0,401.0,381.0,332.0,291.0,232.0,7,7,2
2021-07-08,29695.0,29.0,4488679.0,113023.0,3040.0,689,56171302,510.0,558541,507.0,466.0,434.0,387.0,354.0,305.0,237.0,7,8,3
2021-07-09,28847.0,39.0,4517526.0,113062.0,3244.0,642,56171302,527.0,559183,510.0,507.0,466.0,401.0,381.0,304.0,255.0,7,9,4
2021-07-10,25239.0,33.0,4542765.0,113095.0,3381.0,627,56171302,540.0,559810,527.0,510.0,507.0,434.0,387.0,299.0,249.0,7,10,5
2021-07-11,27294.0,26.0,4570059.0,113121.0,3563.0,726,56171302,556.0,560536,540.0,527.0,510.0,466.0,401.0,309.0,253.0,7,11,6
2021-07-12,40233.0,34.0,4610292.0,113155.0,3889.0,874,56171302,583.0,561410,556.0,540.0,527.0,507.0,434.0,346.0,267.0,7,12,0
2021-07-13,42961.0,37.0,4653253.0,113192.0,4138.0,906,56171302,638.0,562316,583.0,556.0,540.0,510.0,466.0,331.0,296.0,7,13,1
2021-07-14,50086.0,33.0,4703339.0,113225.0,4368.0,933,56171302,664.0,563249,638.0,583.0,556.0,527.0,507.0,332.0,291.0,7,14,2
2021-07-15,57281.0,44.0,4760620.0,113269.0,4547.0,946,56171302,667.0,564195,664.0,638.0,583.0,540.0,510.0,354.0,305.0,7,15,3
2021-07-16,50900.0,40.0,4811520.0,113309.0,4733.0,857,56171302,709.0,565052,667.0,664.0,638.0,556.0,527.0,381.0,304.0,7,16,4
2021-07-17,35105.0,42.0,4846625.0,113351.0,4880.0,879,56171302,710.0,565931,709.0,667.0,664.0,583.0,540.0,387.0,299.0,7,17,5
2021-07-18,33016.0,56.0,4879641.0,113407.0,5030.0,1004,56171302,707.0,566935,710.0,709.0,667.0,638.0,556.0,401.0,309.0,7,18,6
2021-07-19,43207.0,70.0,4922848.0,113477.0,5393.0,1068,56171302,743.0,568003,707.0,710.0,709.0,664.0,583.0,434.0,346.0,7,19,0
2021-07-20,35690.0,49.0,4958538.0,113526.0,5527.0,1150,56171302,745.0,569153,743.0,707.0,710.0,667.0,638.0,466.0,331.0,7,20,1
2021-07-21,31419.0,44.0,4989957.0,113570.0,5753.0,1144,56171302,784.0,570297,745.0,743.0,707.0,709.0,664.0,507.0,332.0,7,21,2
2021-07-22,27497.0,66.0,5017454.0,113636.0,5988.0,1176,56171302,836.0,571473,784.0,745.0,743.0,710.0,667.0,510.0,354.0,7,22,3
2021-07-23,24389.0,73.0,5041843.0,113709.0,6285.0,1049,56171302,860.0,572522,836.0,784.0,745.0,707.0,709.0,527.0,381.0,7,23,4
2021-07-24,20119.0,66.0,5061962.0,113775.0,6331.0,1017,56171302,912.0,573539,860.0,836.0,784.0,743.0,710.0,540.0,387.0,7,24,5
2021-07-25,19502.0,65.0,5081464.0,113840.0,6648.0,1189,56171302,937.0,574728,912.0,860.0,836.0,745.0,707.0,556.0,401.0,7,25,6
2021-07-26,26319.0,67.0,5107783.0,113907.0,7166.0,1159,56171302,989.0,575887,937.0,912.0,860.0,784.0,743.0,583.0,434.0,7,26,0
2021-07-27,25782.0,59.0,5133565.0,113966.0,7297.0,1154,56171302,1028.0,577041,989.0,937.0,912.0,836.0,745.0,638.0,466.0,7,27,1
2021-07-28,26702.0,72.0,5160267.0,114038.0,7290.0,1029,56171302,1042.0,578070,1028.0,989.0,937.0,860.0,784.0,664.0,507.0,7,28,2
2021-07-29,25163.0,69.0,5185430.0,114107.0,7166.0,1046,56171302,1071.0,579116,1042.0,1028.0,989.0,912.0,836.0,667.0,510.0,7,29,3
2021-07-30,21911.0,95.0,5207341.0,114202.0,7153.0,886,56171302,1089.0,580002,1071.0,1042.0,1028.0,937.0,860.0,709.0,527.0,7,30,4
2021-07-31,18296.0,76.0,5225637.0,114278.0,7070.0,861,56171302,1091.0,580863,1089.0,1071.0,1042.0,989.0,912.0,710.0,540.0,7,31,5
2021-08-01,18526.0,75.0,5244163.0,114353.0,7118.0,894,56171302,1056.0,581757,1091.0,1089.0,1071.0,1028.0,937.0,707.0,556.0,8,1,6
2021-08-02,26371.0,68.0,5270534.0,114421.0,7401.0,955,56171302,1078.0,582712,1056.0,1091.0,1089.0,1042.0,989.0,743.0,583.0,8,2,0
2021-08-03,26841.0,66.0,5297375.0,114487.0,7138.0,981,56171302,1063.0,583693,1078.0,1056.0,1091.0,1071.0,1028.0,745.0,638.0,8,3,1
2021-08-04,28655.0,71.0,5326030.0,114558.0,6896.0,1058,56171302,1050.0,584751,1063.0,1078.0,1056.0,1089.0,1042.0,784.0,664.0,8,4,2
2021-08-05,27894.0,90.0,5353924.0,114648.0,6858.0,972,56171302,1059.0,585723,1050.0,1063.0,1078.0,1091.0,1071.0,836.0,667.0,8,5,3
2021-08-06,24619.0,81.0,5378543.0,114729.0,6772.0,922,56171302,1041.0,586645,1059.0,1050.0,1063.0,1056.0,1089.0,860.0,709.0,8,6,4
2021-08-07,19815.0,84.0,5398358.0,114813.0,6699.0,903,56171302,1039.0,587548,1041.0,1059.0,1050.0,1078.0,1091.0,912.0,710.0,8,7,5
2021-08-08,20024.0,67.0,5418382.0,114880.0,6866.0,907,56171302,1051.0,588455,1039.0,1041.0,1059.0,1063.0,1056.0,937.0,707.0,8,8,6
2021-08-09,28060.0,72.0,5446442.0,114952.0,7082.0,948,56171302,1057.0,589403,1051.0,1039.0,1041.0,1050.0,1078.0,989.0,743.0,8,9,0
2021-08-10,27416.0,68.0,5473858.0,115020.0,7045.0,1093,56171302,1084.0,590496,1057.0,1051.0,1039.0,1059.0,1063.0,1028.0,745.0,8,10,1
2021-08-11,28909.0,80.0,5502767.0,115100.0,7079.0,1081,56171302,1075.0,591577,1084.0,1057.0,1051.0,1041.0,1050.0,1042.0,784.0,8,11,2
2021-08-12,27402.0,93.0,5530169.0,115193.0,7036.0,1049,56171302,1084.0,592626,1075.0,1084.0,1057.0,1039.0,1059.0,1071.0,836.0,8,12,3
2021-08-13,24747.0,89.0,5554916.0,115282.0,7101.0,961,56171302,1100.0,593587,1084.0,1075.0,1084.0,1051.0,1041.0,1089.0,860.0,8,13,4
2021-08-14,21157.0,81.0,5576073.0,115363.0,6907.0,964,56171302,1101.0,594551,1100.0,1084.0,1075.0,1057.0,1039.0,1091.0,912.0,8,14,5
2021-08-15,21100.0,73.0,5597173.0,115436.0,7088.0,1021,56171302,1100.0,595572,1101.0,1100.0,1084.0,1084.0,1051.0,1056.0,937.0,8,15,6
2021-08-16,30611.0,75.0,5627784.0,115511.0,7580.0,1085,56171302,1114.0,596657,1100.0,1101.0,1100.0,1075.0,1057.0,1078.0,989.0,8,16,0
2021-08-17,30848.0,96.0,5658632.0,115607.0,7579.0,1164,56171302,1125.0,597821,1114.0,1100.0,1101.0,1084.0,1084.0,1063.0,1028.0,8,17,1
2021-08-18,31152.0,81.0,5689784.0,115688.0,7663.0,1098,56171302,1104.0,598919,1125.0,1114.0,1100.0,1100.0,1075.0,1050.0,1042.0,8,18,2
2021-08-19,28807.0,92.0,5718591.0,115780.0,7716.0,1162,56171302,1132.0,600081,1104.0,1125.0,1114.0,1101.0,1084.0,1059.0,1071.0,8,19,3
2021-08-20,25345.0,101.0,5743936.0,115881.0,7752.0,1037,56171302,1174.0,601118,1132.0,1104.0,1125.0,1100.0,1100.0,1041.0,1089.0,8,20,4
2021-08-21,22388.0,90.0,5766324.0,115971.0,7758.0,1039,56171302,1178.0,602157,1174.0,1132.0,1104.0,1114.0,1101.0,1039.0,1091.0,8,21,5
2021-08-22,22237.0,104.0,5788561.0,116075.0,8034.0,1007,56171302,1190.0,603164,1178.0,1174.0,1132.0,1125.0,1100.0,1051.0,1056.0,8,22,6
2021-08-23,30097.0,98.0,5818658.0,116173.0,8344.0,1162,56171302,1166.0,604326,1190.0,1178.0,1174.0,1104.0,1114.0,1057.0,1078.0,8,23,0
2021-08-24,27959.0,102.0,5846617.0,116275.0,8241.0,1124,56171302,1183.0,605450,1166.0,1190.0,1178.0,1132.0,1125.0,1084.0,1063.0,8,24,1
2021-08-25,27642.0,88.0,5874259.0,116363.0,8250.0,1190,56171302,1201.0,606640,1183.0,1166.0,1190.0,1174.0,1104.0,1075.0,1050.0,8,25,2
2021-08-26,26246.0,103.0,5900505.0,116466.0,8181.0,1084,56171302,1197.0,607724,1201.0,1183.0,1166.0,1178.0,1132.0,1084.0,1059.0,8,26,3
2021-08-27,24036.0,107.0,5924541.0,116573.0,8183.0,1044,56171302,1198.0,608768,1197.0,1201.0,1183.0,1190.0,1174.0,1100.0,1041.0,8,27,4
2021-08-28,19979.0,105.0,5944520.0,116678.0,8004.0,955,56171302,1146.0,609723,1198.0,1197.0,1201.0,1166.0,1178.0,1101.0,1039.0,8,28,5
2021-08-29,18999.0,106.0,5963519.0,116784.0,8135.0,972,56171302,1162.0,610695,1146.0,1198.0,1197.0,1183.0,1190.0,1100.0,1051.0,8,29,6
2021-08-30,24757.0,88.0,5988276.0,116872.0,8316.0,1116,56171302,1174.0,611811,1162.0,1146.0,1198.0,1201.0,1166.0,1114.0,1057.0,8,30,0
2021-08-31,33386.0,95.0,6021662.0,116967.0,8731.0,1100,56171302,1194.0,612911,1174.0,1162.0,1146.0,1197.0,1183.0,1125.0,1084.0,8,31,1
2021-09-01,31383.0,97.0,6053045.0,117064.0,8655.0,1147,56171302,1206.0,614058,1194.0,1174.0,1162.0,1198.0,1201.0,1104.0,1075.0,9,1,2
2021-09-02,30404.0,100.0,6083449.0,117164.0,8548.0,1051,56171302,1219.0,615109,1206.0,1194.0,1174.0,1146.0,1197.0,1132.0,1084.0,9,2,3
2021-09-03,28513.0,124.0,6111962.0,117288.0,8569.0,994,56171302,1207.0,616103,1219.0,1206.0,1194.0,1162.0,1198.0,1174.0,1100.0,9,3,4
2021-09-04,23246.0,111.0,6135208.0,117399.0,8344.0,1092,56171302,1181.0,617195,1207.0,1219.0,1206.0,1174.0,1146.0,1178.0,1101.0,9,4,5
2021-09-05,23327.0,116.0,6158535.0,117515.0,8541.0,973,56171302,1186.0,618168,1181.0,1207.0,1219.0,1194.0,1162.0,1190.0,1100.0,9,5,6
2021-09-06,32928.0,120.0,6191463.0,117635.0,8831.0,1135,56171302,1224.0,619303,1186.0,1181.0,1207.0,1206.0,1174.0,1166.0,1114.0,9,6,0
2021-09-07,27782.0,124.0,6219245.0,117759.0,8584.0,1117,56171302,1191.0,620420,1224.0,1186.0,1181.0,1219.0,1194.0,1183.0,1125.0,9,7,1
2021-09-08,25477.0,116.0,6244722.0,117875.0,8755.0,1280,56171302,1220.0,621700,1191.0,1224.0,1186.0,1207.0,1206.0,1201.0,1104.0,9,8,2
2021-09-09,24271.0,130.0,6268993.0,118005.0,8729.0,1087,56171302,1216.0,622787,1220.0,1191.0,1224.0,1181.0,1219.0,1197.0,1132.0,9,9,3
2021-09-10,20858.0,110.0,6289851.0,118115.0,8941.0,960,56171302,1239.0,623747,1216.0,1220.0,1191.0,1186.0,1207.0,1198.0,1174.0,9,10,4
2021-09-11,16851.0,105.0,6306702.0,118220.0,8663.0,920,56171302,1188.0,624667,1239.0,1216.0,1220.0,1224.0,1181.0,1146.0,1178.0,9,11,5
2021-09-12,17755.0,106.0,6324457.0,118326.0,8766.0,931,56171302,1214.0,625598,1188.0,1239.0,1216.0,1191.0,1186.0,1162.0,1190.0,9,12,6
2021-09-13,25007.0,72.0,6349464.0,118398.0,8949.0,983,56171302,1218.0,626581,1214.0,1188.0,1239.0,1220.0,1224.0,1174.0,1166.0,9,13,0
2021-09-14,22469.0,115.0,6371933.0,118513.0,8841.0,981,56171302,1227.0,627562,1218.0,1214.0,1188.0,1216.0,1191.0,1194.0,1183.0,9,14,1
2021-09-15,22262.0,101.0,6394195.0,118614.0,8842.0,948,56171302,1262.0,628510,1227.0,1218.0,1214.0,1239.0,1220.0,1206.0,1201.0,9,15,2
2021-09-16,22138.0,111.0,6416333.0,118725.0,8471.0,952,56171302,1171.0,629462,1262.0,1227.0,1218.0,1188.0,1216.0,1219.0,1197.0,9,16,3
2021-09-17,22214.0,127.0,6438547.0,118852.0,8265.0,772,56171302,1166.0,630234,1171.0,1262.0,1227.0,1214.0,1239.0,1207.0,1198.0,9,17,4
2021-09-18,20817.0,94.0,6459364.0,118946.0,7952.0,794,56171302,1151.0,631028,1166.0,1171.0,1262.0,1218.0,1188.0,1181.0,1146.0,9,18,5
2021-09-19,24649.0,90.0,6484013.0,119036.0,8001.0,841,56171302,1140.0,631869,1151.0,1166.0,1171.0,1227.0,1214.0,1186.0,1162.0,9,19,6
2021-09-20,31967.0,105.0,6515980.0,119141.0,8061.0,859,56171302,1119.0,632728,1140.0,1151.0,1166.0,1262.0,1218.0,1224.0,1174.0,9,20,0
2021-09-21,30392.0,93.0,6546372.0,119234.0,7822.0,848,56171302,1076.0,633576,1119.0,1140.0,1151.0,1171.0,1227.0,1191.0,1194.0,9,21,1
2021-09-22,28625.0,106.0,6574997.0,119340.0,7639.0,808,56171302,1082.0,634384,1076.0,1119.0,1140.0,1166.0,1262.0,1220.0,1206.0,9,22,2
2021-09-23,28178.0,103.0,6603175.0,119443.0,7357.0,826,56171302,1050.0,635210,1082.0,1076.0,1119.0,1151.0,1171.0,1216.0,1219.0,9,23,3
2021-09-24,25605.0,92.0,6628780.0,119535.0,7083.0,795,56171302,1009.0,636005,1050.0,1082.0,1076.0,1140.0,1166.0,1239.0,1207.0,9,24,4
2021-09-25,23305.0,92.0,6652085.0,119627.0,7259.0,736,56171302,1006.0,636741,1009.0,1050.0,1082.0,1119.0,1151.0,1188.0,1181.0,9,25,5
2021-09-26,26708.0,68.0,6678793.0,119695.0,7021.0,768,56171302,965.0,637509,1006.0,1009.0,1050.0,1076.0,1140.0,1214.0,1186.0,9,26,6
2021-09-27,34445.0,78.0,6713238.0,119773.0,7261.0,870,56171302,959.0,638379,965.0,1006.0,1009.0,1082.0,1119.0,1218.0,1224.0,9,27,0
2021-09-28,29467.0,80.0,6742705.0,119853.0,7225.0,859,56171302,955.0,639238,959.0,965.0,1006.0,1050.0,1076.0,1227.0,1191.0,9,28,1
2021-09-29,28511.0,86.0,6771216.0,119939.0,7075.0,897,56171302,943.0,640135,955.0,959.0,965.0,1009.0,1082.0,1262.0,1220.0,9,29,2
2021-09-30,26670.0,81.0,6797886.0,120020.0,6936.0,793,56171302,933.0,640928,943.0,955.0,959.0,1006.0,1050.0,1171.0,1216.0,9,30,3
2021-10-01,23984.0,98.0,6821870.0,120118.0,6752.0,738,56171302,926.0,641666,933.0,943.0,955.0,965.0,1009.0,1166.0,1239.0,10,1,4
2021-10-02,21718.0,75.0,6843588.0,120193.0,6548.0,778,56171302,875.0,642444,926.0,933.0,943.0,959.0,1006.0,1151.0,1188.0,10,2,5
2021-10-03,26989.0,74.0,6870577.0,120267.0,6804.0,848,56171302,898.0,643292,875.0,926.0,933.0,955.0,965.0,1140.0,1214.0,10,3,6
2021-10-04,36294.0,82.0,6906871.0,120349.0,6941.0,883,56171302,888.0,644175,898.0,875.0,926.0,943.0,959.0,1119.0,1218.0,10,4,0
2021-10-05,32095.0,84.0,6938966.0,120433.0,7128.0,952,56171302,924.0,645127,888.0,898.0,875.0,933.0,955.0,1076.0,1227.0,10,5,1
2021-10-06,32372.0,77.0,6971338.0,120510.0,7163.0,892,56171302,921.0,646019,924.0,888.0,898.0,926.0,943.0,1082.0,1262.0,10,6,2
2021-10-07,32004.0,91.0,7003342.0,120601.0,7129.0,902,56171302,928.0,646921,921.0,924.0,888.0,875.0,933.0,1050.0,1171.0,10,7,3
2021-10-08,29683.0,96.0,7033025.0,120697.0,7098.0,891,56171302,912.0,647812,928.0,921.0,924.0,898.0,926.0,1009.0,1166.0,10,8,4
2021-10-09,27022.0,92.0,7060047.0,120789.0,7013.0,891,56171302,890.0,648703,912.0,928.0,921.0,888.0,875.0,1006.0,1151.0,10,9,5
2021-10-10,31348.0,70.0,7091395.0,120859.0,7265.0,852,56171302,857.0,649555,890.0,912.0,928.0,924.0,898.0,965.0,1140.0,10,10,6
2021-10-11,42875.0,94.0,7134270.0,120953.0,7448.0,970,56171302,869.0,650525,857.0,890.0,912.0,921.0,888.0,959.0,1119.0,10,11,0
2021-10-12,40678.0,87.0,7174948.0,121040.0,7465.0,1075,56171302,909.0,651600,869.0,857.0,890.0,928.0,924.0,955.0,1076.0,10,12,1
2021-10-13,40333.0,89.0,7215281.0,121129.0,7473.0,1065,56171302,911.0,652665,909.0,869.0,857.0,912.0,921.0,943.0,1082.0,10,13,2
2021-10-14,39024.0,110.0,7254305.0,121239.0,7517.0,1032,56171302,916.0,653697,911.0,909.0,869.0,890.0,928.0,933.0,1050.0,10,14,3
2021-10-15,36385.0,105.0,7290690.0,121344.0,7618.0,1058,56171302,926.0,654755,916.0,911.0,909.0,857.0,912.0,926.0,1009.0,10,15,4
2021-10-16,31428.0,97.0,7322118.0,121441.0,7660.0,1053,56171302,942.0,655808,926.0,916.0,911.0,869.0,890.0,875.0,1006.0,10,16,5
2021-10-17,37266.0,104.0,7359384.0,121545.0,7972.0,1126,56171302,957.0,656934,942.0,926.0,916.0,909.0,857.0,898.0,965.0,10,17,6
2021-10-18,48987.0,95.0,7408371.0,121640.0,8395.0,1267,56171302,960.0,658201,957.0,942.0,926.0,911.0,869.0,888.0,959.0,10,18,0
2021-10-19,44331.0,103.0,7452702.0,121743.0,8593.0,1248,56171302,1005.0,659449,960.0,957.0,942.0,916.0,909.0,924.0,955.0,10,19,1
2021-10-20,43674.0,120.0,7496376.0,121863.0,8874.0,1267,56171302,1016.0,660716,1005.0,960.0,957.0,926.0,911.0,921.0,943.0,10,20,2
2021-10-21,38295.0,113.0,7534671.0,121976.0,8921.0,1152,56171302,1025.0,661868,1016.0,1005.0,960.0,942.0,916.0,928.0,933.0,10,21,3
2021-10-22,34283.0,105.0,7568954.0,122081.0,9012.0,1046,56171302,1028.0,662914,1025.0,1016.0,1005.0,957.0,926.0,912.0,926.0,10,22,4
2021-10-23,29565.0,132.0,7598519.0,122213.0,8990.0,1039,56171302,1027.0,663953,1028.0,1025.0,1016.0,960.0,942.0,890.0,875.0,10,23,5
2021-10-24,29923.0,117.0,7628442.0,122330.0,9116.0,1133,56171302,1047.0,665086,1027.0,1028.0,1025.0,1005.0,957.0,857.0,898.0,10,24,6
2021-10-25,39731.0,114.0,7668173.0,122444.0,9472.0,1169,56171302,1083.0,666255,1047.0,1027.0,1028.0,1016.0,960.0,869.0,888.0,10,25,0
2021-10-26,35089.0,131.0,7703262.0,122575.0,9595.0,1273,56171302,1118.0,667528,1083.0,1047.0,1027.0,1025.0,1005.0,909.0,924.0,10,26,1
2021-10-27,36300.0,134.0,7739562.0,122709.0,9670.0,1354,56171302,1118.0,668882,1118.0,1083.0,1047.0,1028.0,1016.0,911.0,921.0,10,27,2
2021-10-28,34871.0,154.0,7774433.0,122863.0,9768.0,1240,56171302,1105.0,670122,1118.0,1118.0,1083.0,1027.0,1025.0,916.0,928.0,10,28,3
2021-10-29,33832.0,130.0,7808265.0,122993.0,9933.0,1155,56171302,1118.0,671277,1105.0,1118.0,1118.0,1047.0,1028.0,926.0,912.0,10,29,4
2021-10-30,28090.0,131.0,7836355.0,123124.0,9971.0,1009,56171302,1118.0,672286,1118.0,1105.0,1118.0,1083.0,1027.0,942.0,890.0,10,30,5
2021-10-31,29419.0,153.0,7865774.0,123277.0,10224.0,1189,56171302,1123.0,673475,1118.0,1118.0,1105.0,1118.0,1047.0,957.0,857.0,10,31,6
2021-11-01,37471.0,136.0,7903245.0,123413.0,10482.0,1252,56171302,1181.0,674727,1123.0,1118.0,1118.0,1118.0,1083.0,960.0,869.0,11,1,0
2021-11-02,31139.0,128.0,7934384.0,123541.0,10425.0,1226,56171302,1173.0,675953,1181.0,1123.0,1118.0,1105.0,1118.0,1005.0,909.0,11,2,1
2021-11-03,29222.0,128.0,7963606.0,123669.0,10117.0,1119,56171302,1161.0,677072,1173.0,1181.0,1123.0,1118.0,1118.0,1016.0,911.0,11,3,2
2021-11-04,27214.0,120.0,7990820.0,123789.0,9990.0,987,56171302,1181.0,678059,1161.0,1173.0,1181.0,1118.0,1105.0,1025.0,916.0,11,4,3
2021-11-05,24252.0,128.0,8015072.0,123917.0,9812.0,943,56171302,1171.0,679002,1181.0,1161.0,1173.0,1123.0,1118.0,1028.0,926.0,11,5,4
2021-11-06,22457.0,140.0,8037529.0,124057.0,9456.0,942,56171302,1160.0,679944,1171.0,1181.0,1161.0,1181.0,1118.0,1027.0,942.0,11,6,5
2021-11-07,25332.0,133.0,8062861.0,124190.0,9525.0,999,56171302,1148.0,680943,1160.0,1171.0,1181.0,1173.0,1123.0,1047.0,957.0,11,7,6
2021-11-08,35946.0,127.0,8098807.0,124317.0,9722.0,1162,56171302,1184.0,682105,1148.0,1160.0,1171.0,1161.0,1181.0,1083.0,960.0,11,8,0
2021-11-09,34505.0,126.0,8133312.0,124443.0,9716.0,1122,56171302,1178.0,683227,1184.0,1148.0,1160.0,1181.0,1173.0,1118.0,1005.0,11,9,1
2021-11-10,35200.0,118.0,8168512.0,124561.0,9590.0,1126,56171302,1149.0,684353,1178.0,1184.0,1148.0,1171.0,1161.0,1118.0,1016.0,11,10,2
2021-11-11,33503.0,123.0,8202015.0,124684.0,9466.0,1080,56171302,1146.0,685433,1149.0,1178.0,1184.0,1160.0,1181.0,1105.0,1025.0,11,11,3
2021-11-12,31111.0,118.0,8233126.0,124802.0,9336.0,1008,56171302,1139.0,686441,1146.0,1149.0,1178.0,1148.0,1171.0,1118.0,1028.0,11,12,4
2021-11-13,27226.0,108.0,8260352.0,124910.0,9156.0,902,56171302,1118.0,687343,1139.0,1146.0,1149.0,1184.0,1160.0,1118.0,1027.0,11,13,5
2021-11-14,29450.0,105.0,8289802.0,125015.0,9227.0,927,56171302,1128.0,688270,1118.0,1139.0,1146.0,1178.0,1148.0,1123.0,1047.0,11,14,6
2021-11-15,42284.0,137.0,8332086.0,125152.0,9454.0,940,56171302,1103.0,689210,1128.0,1118.0,1139.0,1149.0,1184.0,1181.0,1083.0,11,15,0
2021-11-16,38490.0,128.0,8370576.0,125280.0,9145.0,980,56171302,1077.0,690190,1103.0,1128.0,1118.0,1146.0,1178.0,1173.0,1118.0,11,16,1
2021-11-17,38096.0,99.0,8408672.0,125379.0,8846.0,971,56171302,1069.0,691161,1077.0,1103.0,1128.0,1139.0,1149.0,1161.0,1118.0,11,17,2
2021-11-18,36900.0,112.0,8445572.0,125491.0,8726.0,979,56171302,1053.0,692140,1069.0,1077.0,1103.0,1118.0,1146.0,1181.0,1105.0,11,18,3
2021-11-19,32999.0,104.0,8478571.0,125595.0,8707.0,880,56171302,1040.0,693020,1053.0,1069.0,1077.0,1128.0,1139.0,1171.0,1118.0,11,19,4
2021-11-20,29744.0,100.0,8508315.0,125695.0,8554.0,818,56171302,1037.0,693838,1040.0,1053.0,1069.0,1103.0,1118.0,1160.0,1118.0,11,20,5
