,areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
556,E40000007,East of England,nhsRegion,2022-05-31,12.0,73664,365.0,64
557,E40000007,East of England,nhsRegion,2022-05-30,14.0,73600,376.0,38
558,E40000007,East of England,nhsRegion,2022-05-29,14.0,73562,361.0,34
559,E40000007,East of England,nhsRegion,2022-05-28,14.0,73528,372.0,44
560,E40000007,East of England,nhsRegion,2022-05-27,17.0,73484,408.0,36
561,E40000007,East of England,nhsRegion,2022-05-26,15.0,73448,412.0,36
562,E40000007,East of England,nhsRegion,2022-05-25,14.0,73412,430.0,54
563,E40000007,East of England,nhsRegion,2022-05-24,19.0,73358,443.0,56
564,E40000007,East of England,nhsRegion,2022-05-23,17.0,73302,469.0,53
565,E40000007,East of England,nhsRegion,2022-05-22,17.0,73249,471.0,48
566,E40000007,East of England,nhsRegion,2022-05-21,22.0,73201,475.0,30
567,E40000007,East of England,nhsRegion,2022-05-20,23.0,73171,487.0,33
568,E40000007,East of England,nhsRegion,2022-05-19,17.0,73138,526.0,48
569,E40000007,East of England,nhsRegion,2022-05-18,21.0,73090,539.0,79
570,E40000007,East of England,nhsRegion,2022-05-17,22.0,73011,566.0,50
571,E40000007,East of England,nhsRegion,2022-05-16,21.0,72961,583.0,78
572,E40000007,East of England,nhsRegion,2022-05-15,22.0,72883,624.0,60
573,E40000007,East of England,nhsRegion,2022-05-14,24.0,72823,613.0,59
574,E40000007,East of England,nhsRegion,2022-05-13,23.0,72764,680.0,46
575,E40000007,East of England,nhsRegion,2022-05-12,23.0,72718,724.0,64
576,E40000007,East of England,nhsRegion,2022-05-11,23.0,72654,782.0,71
577,E40000007,East of England,nhsRegion,2022-05-10,23.0,72583,821.0,80
578,E40000007,East of England,nhsRegion,2022-05-09,22.0,72503,850.0,79
579,E40000007,East of England,nhsRegion,2022-05-08,27.0,72424,881.0,73
580,E40000007,East of England,nhsRegion,2022-05-07,25.0,72351,895.0,104
581,E40000007,East of England,nhsRegion,2022-05-06,26.0,72247,921.0,75
582,E40000007,East of England,nhsRegion,2022-05-05,29.0,72172,984.0,88
583,E40000007,East of England,nhsRegion,2022-05-04,34.0,72084,1003.0,101
584,E40000007,East of England,nhsRegion,2022-05-03,33.0,71983,998.0,118
585,E40000007,East of England,nhsRegion,2022-05-02,26.0,71865,1019.0,96
586,E40000007,East of England,nhsRegion,2022-05-01,25.0,71769,1028.0,82
587,E40000007,East of England,nhsRegion,2022-04-30,28.0,71687,1041.0,86
588,E40000007,East of England,nhsRegion,2022-04-29,27.0,71601,1072.0,96
589,E40000007,East of England,nhsRegion,2022-04-28,25.0,71505,1103.0,130
590,E40000007,East of England,nhsRegion,2022-04-27,31.0,71375,1143.0,117
591,E40000007,East of England,nhsRegion,2022-04-26,32.0,71258,1216.0,103
592,E40000007,East of England,nhsRegion,2022-04-25,29.0,71155,1269.0,123
593,E40000007,East of England,nhsRegion,2022-04-24,26.0,71032,1257.0,144
594,E40000007,East of England,nhsRegion,2022-04-23,29.0,70888,1285.0,131
595,E40000007,East of England,nhsRegion,2022-04-22,31.0,70757,1358.0,128
596,E40000007,East of England,nhsRegion,2022-04-21,29.0,70629,1421.0,149
597,E40000007,East of England,nhsRegion,2022-04-20,35.0,70480,1511.0,151
598,E40000007,East of England,nhsRegion,2022-04-19,24.0,70329,1470.0,139
599,E40000007,East of England,nhsRegion,2022-04-18,30.0,70190,1518.0,164
600,E40000007,East of England,nhsRegion,2022-04-17,29.0,70026,1558.0,166
601,E40000007,East of England,nhsRegion,2022-04-16,29.0,69860,1543.0,147
602,E40000007,East of England,nhsRegion,2022-04-15,29.0,69713,1538.0,148
603,E40000007,East of England,nhsRegion,2022-04-14,29.0,69565,1582.0,159
604,E40000007,East of England,nhsRegion,2022-04-13,32.0,69406,1603.0,209
605,E40000007,East of England,nhsRegion,2022-04-12,37.0,69197,1641.0,198
606,E40000007,East of England,nhsRegion,2022-04-11,38.0,68999,1739.0,200
607,E40000007,East of England,nhsRegion,2022-04-10,32.0,68799,1659.0,210
608,E40000007,East of England,nhsRegion,2022-04-09,43.0,68589,1660.0,176
609,E40000007,East of England,nhsRegion,2022-04-08,41.0,68413,1704.0,175
610,E40000007,East of England,nhsRegion,2022-04-07,33.0,68238,1810.0,190
611,E40000007,East of England,nhsRegion,2022-04-06,31.0,68048,1779.0,204
612,E40000007,East of England,nhsRegion,2022-04-05,34.0,67844,1805.0,240
613,E40000007,East of England,nhsRegion,2022-04-04,37.0,67604,1721.0,260
614,E40000007,East of England,nhsRegion,2022-04-03,35.0,67344,1701.0,239
615,E40000007,East of England,nhsRegion,2022-04-02,39.0,67105,1697.0,174
616,E40000007,East of England,nhsRegion,2022-04-01,39.0,66931,1692.0,199
617,E40000007,East of England,nhsRegion,2022-03-31,39.0,66732,1738.0,198
618,E40000007,East of England,nhsRegion,2022-03-30,36.0,66534,1702.0,255
619,E40000007,East of England,nhsRegion,2022-03-29,37.0,66279,1739.0,270
620,E40000007,East of England,nhsRegion,2022-03-28,41.0,66009,1683.0,211
621,E40000007,East of England,nhsRegion,2022-03-27,41.0,65798,1634.0,225
622,E40000007,East of England,nhsRegion,2022-03-26,46.0,65573,1571.0,204
623,E40000007,East of England,nhsRegion,2022-03-25,38.0,65369,1633.0,220
624,E40000007,East of England,nhsRegion,2022-03-24,29.0,65149,1585.0,204
625,E40000007,East of England,nhsRegion,2022-03-23,29.0,64945,1539.0,224
626,E40000007,East of England,nhsRegion,2022-03-22,36.0,64721,1596.0,248
627,E40000007,East of England,nhsRegion,2022-03-21,38.0,64473,1484.0,201
628,E40000007,East of England,nhsRegion,2022-03-20,34.0,64272,1402.0,208
629,E40000007,East of England,nhsRegion,2022-03-19,31.0,64064,1340.0,223
630,E40000007,East of England,nhsRegion,2022-03-18,31.0,63841,1336.0,174
631,E40000007,East of England,nhsRegion,2022-03-17,34.0,63667,1289.0,238
632,E40000007,East of England,nhsRegion,2022-03-16,33.0,63429,1248.0,188
633,E40000007,East of England,nhsRegion,2022-03-15,37.0,63241,1240.0,206
634,E40000007,East of England,nhsRegion,2022-03-14,39.0,63035,1201.0,181
635,E40000007,East of England,nhsRegion,2022-03-13,28.0,62854,1135.0,212
636,E40000007,East of England,nhsRegion,2022-03-12,29.0,62642,1120.0,155
637,E40000007,East of England,nhsRegion,2022-03-11,27.0,62487,1067.0,134
638,E40000007,East of England,nhsRegion,2022-03-10,25.0,62353,1058.0,155
639,E40000007,East of England,nhsRegion,2022-03-09,25.0,62198,998.0,204
640,E40000007,East of England,nhsRegion,2022-03-08,25.0,61994,1052.0,154
641,E40000007,East of England,nhsRegion,2022-03-07,22.0,61840,981.0,147
642,E40000007,East of England,nhsRegion,2022-03-06,21.0,61693,943.0,175
643,E40000007,East of England,nhsRegion,2022-03-05,19.0,61518,919.0,121
644,E40000007,East of England,nhsRegion,2022-03-04,20.0,61397,934.0,103
645,E40000007,East of England,nhsRegion,2022-03-03,22.0,61294,925.0,144
646,E40000007,East of England,nhsRegion,2022-03-02,28.0,61150,933.0,128
647,E40000007,East of England,nhsRegion,2022-03-01,25.0,61022,935.0,146
648,E40000007,East of England,nhsRegion,2022-02-28,28.0,60876,912.0,135
649,E40000007,East of England,nhsRegion,2022-02-27,24.0,60741,827.0,125
650,E40000007,East of England,nhsRegion,2022-02-26,22.0,60616,817.0,103
651,E40000007,East of England,nhsRegion,2022-02-25,28.0,60513,885.0,80
652,E40000007,East of England,nhsRegion,2022-02-24,28.0,60433,873.0,117
653,E40000007,East of England,nhsRegion,2022-02-23,31.0,60316,889.0,135
654,E40000007,East of England,nhsRegion,2022-02-22,32.0,60181,912.0,109
655,E40000007,East of England,nhsRegion,2022-02-21,34.0,60072,918.0,132
656,E40000007,East of England,nhsRegion,2022-02-20,33.0,59940,893.0,131
657,E40000007,East of England,nhsRegion,2022-02-19,33.0,59809,887.0,97
658,E40000007,East of England,nhsRegion,2022-02-18,34.0,59712,897.0,94
659,E40000007,East of England,nhsRegion,2022-02-17,32.0,59618,897.0,93
660,E40000007,East of England,nhsRegion,2022-02-16,31.0,59525,944.0,113
661,E40000007,East of England,nhsRegion,2022-02-15,31.0,59412,975.0,115
662,E40000007,East of England,nhsRegion,2022-02-14,37.0,59297,1016.0,111
663,E40000007,East of England,nhsRegion,2022-02-13,37.0,59186,968.0,106
664,E40000007,East of England,nhsRegion,2022-02-12,35.0,59080,945.0,109
665,E40000007,East of England,nhsRegion,2022-02-11,36.0,58971,993.0,105
666,E40000007,East of England,nhsRegion,2022-02-10,40.0,58866,1033.0,125
667,E40000007,East of England,nhsRegion,2022-02-09,40.0,58741,1068.0,106
668,E40000007,East of England,nhsRegion,2022-02-08,40.0,58635,1089.0,132
669,E40000007,East of England,nhsRegion,2022-02-07,39.0,58503,1101.0,137
670,E40000007,East of England,nhsRegion,2022-02-06,41.0,58366,1092.0,118
671,E40000007,East of England,nhsRegion,2022-02-05,45.0,58248,1116.0,113
672,E40000007,East of England,nhsRegion,2022-02-04,46.0,58135,1145.0,121
673,E40000007,East of England,nhsRegion,2022-02-03,46.0,58014,1172.0,125
674,E40000007,East of England,nhsRegion,2022-02-02,43.0,57889,1179.0,130
675,E40000007,East of England,nhsRegion,2022-02-01,47.0,57759,1215.0,162
676,E40000007,East of England,nhsRegion,2022-01-31,48.0,57597,1248.0,122
677,E40000007,East of England,nhsRegion,2022-01-30,47.0,57475,1184.0,132
678,E40000007,East of England,nhsRegion,2022-01-29,50.0,57343,1122.0,150
679,E40000007,East of England,nhsRegion,2022-01-28,54.0,57193,1216.0,134
680,E40000007,East of England,nhsRegion,2022-01-27,51.0,57059,1239.0,149
681,E40000007,East of England,nhsRegion,2022-01-26,48.0,56910,1242.0,161
682,E40000007,East of England,nhsRegion,2022-01-25,46.0,56749,1272.0,167
683,E40000007,East of England,nhsRegion,2022-01-24,50.0,56582,1296.0,152
684,E40000007,East of England,nhsRegion,2022-01-23,44.0,56430,1275.0,154
685,E40000007,East of England,nhsRegion,2022-01-22,44.0,56276,1259.0,127
686,E40000007,East of England,nhsRegion,2022-01-21,45.0,56149,1286.0,137
687,E40000007,East of England,nhsRegion,2022-01-20,50.0,56012,1323.0,146
688,E40000007,East of England,nhsRegion,2022-01-19,56.0,55866,1363.0,171
689,E40000007,East of England,nhsRegion,2022-01-18,58.0,55695,1347.0,146
690,E40000007,East of England,nhsRegion,2022-01-17,59.0,55549,1383.0,170
691,E40000007,East of England,nhsRegion,2022-01-16,58.0,55379,1396.0,146
692,E40000007,East of England,nhsRegion,2022-01-15,58.0,55233,1361.0,127
693,E40000007,East of England,nhsRegion,2022-01-14,65.0,55106,1383.0,164
694,E40000007,East of England,nhsRegion,2022-01-13,71.0,54942,1470.0,120
695,E40000007,East of England,nhsRegion,2022-01-12,72.0,54822,1452.0,168
696,E40000007,East of England,nhsRegion,2022-01-11,72.0,54654,1467.0,193
697,E40000007,East of England,nhsRegion,2022-01-10,76.0,54461,1497.0,205
698,E40000007,East of England,nhsRegion,2022-01-09,77.0,54256,1440.0,200
699,E40000007,East of England,nhsRegion,2022-01-08,79.0,54056,1427.0,142
700,E40000007,East of England,nhsRegion,2022-01-07,81.0,53914,1440.0,145
701,E40000007,East of England,nhsRegion,2022-01-06,80.0,53769,1409.0,189
702,E40000007,East of England,nhsRegion,2022-01-05,82.0,53580,1402.0,193
703,E40000007,East of England,nhsRegion,2022-01-04,90.0,53387,1338.0,196
704,E40000007,East of England,nhsRegion,2022-01-03,83.0,53191,1250.0,180
705,E40000007,East of England,nhsRegion,2022-01-02,86.0,53011,1199.0,187
706,E40000007,East of England,nhsRegion,2022-01-01,73.0,52824,969.0,185
707,E40000007,East of England,nhsRegion,2021-12-31,96.0,52639,1083.0,142
708,E40000007,East of England,nhsRegion,2021-12-30,95.0,52497,1030.0,193
709,E40000007,East of England,nhsRegion,2021-12-29,92.0,52304,925.0,179
710,E40000007,East of England,nhsRegion,2021-12-28,91.0,52125,878.0,170
711,E40000007,East of England,nhsRegion,2021-12-27,101.0,51955,809.0,153
712,E40000007,East of England,nhsRegion,2021-12-26,84.0,51802,681.0,124
713,E40000007,East of England,nhsRegion,2021-12-25,85.0,51678,645.0,135
714,E40000007,East of England,nhsRegion,2021-12-24,82.0,51543,672.0,96
715,E40000007,East of England,nhsRegion,2021-12-23,92.0,51447,658.0,112
716,E40000007,East of England,nhsRegion,2021-12-22,81.0,51335,630.0,134
717,E40000007,East of England,nhsRegion,2021-12-21,88.0,51201,630.0,111
718,E40000007,East of England,nhsRegion,2021-12-20,88.0,51090,607.0,87
719,E40000007,East of England,nhsRegion,2021-12-19,83.0,51003,586.0,94
720,E40000007,East of England,nhsRegion,2021-12-18,83.0,50909,567.0,76
721,E40000007,East of England,nhsRegion,2021-12-17,80.0,50833,603.0,64
722,E40000007,East of England,nhsRegion,2021-12-16,83.0,50769,622.0,73
723,E40000007,East of England,nhsRegion,2021-12-15,85.0,50696,620.0,68
724,E40000007,East of England,nhsRegion,2021-12-14,80.0,50628,654.0,79
725,E40000007,East of England,nhsRegion,2021-12-13,76.0,50549,641.0,78
726,E40000007,East of England,nhsRegion,2021-12-12,79.0,50471,599.0,80
727,E40000007,East of England,nhsRegion,2021-12-11,78.0,50391,584.0,69
728,E40000007,East of England,nhsRegion,2021-12-10,77.0,50322,576.0,61
729,E40000007,East of England,nhsRegion,2021-12-09,76.0,50261,569.0,85
730,E40000007,East of England,nhsRegion,2021-12-08,77.0,50176,558.0,76
731,E40000007,East of England,nhsRegion,2021-12-07,70.0,50100,553.0,75
732,E40000007,East of England,nhsRegion,2021-12-06,71.0,50025,550.0,85
733,E40000007,East of England,nhsRegion,2021-12-05,72.0,49940,524.0,88
734,E40000007,East of England,nhsRegion,2021-12-04,74.0,49852,516.0,73
735,E40000007,East of England,nhsRegion,2021-12-03,73.0,49779,527.0,79
736,E40000007,East of England,nhsRegion,2021-12-02,76.0,49700,531.0,57
737,E40000007,East of England,nhsRegion,2021-12-01,83.0,49643,558.0,59
738,E40000007,East of England,nhsRegion,2021-11-30,81.0,49584,561.0,67
739,E40000007,East of England,nhsRegion,2021-11-29,87.0,49517,588.0,62
740,E40000007,East of England,nhsRegion,2021-11-28,93.0,49455,569.0,58
741,E40000007,East of England,nhsRegion,2021-11-27,85.0,49397,566.0,79
742,E40000007,East of England,nhsRegion,2021-11-26,85.0,49318,583.0,46
743,E40000007,East of England,nhsRegion,2021-11-25,87.0,49272,579.0,61
744,E40000007,East of England,nhsRegion,2021-11-24,85.0,49211,574.0,98
745,E40000007,East of England,nhsRegion,2021-11-23,85.0,49113,609.0,53
746,E40000007,East of England,nhsRegion,2021-11-22,85.0,49060,643.0,52
747,E40000007,East of England,nhsRegion,2021-11-21,81.0,49008,620.0,63
748,E40000007,East of England,nhsRegion,2021-11-20,79.0,48945,614.0,72
749,E40000007,East of England,nhsRegion,2021-11-19,81.0,48873,637.0,54
750,E40000007,East of England,nhsRegion,2021-11-18,81.0,48819,625.0,61
751,E40000007,East of England,nhsRegion,2021-11-17,81.0,48758,634.0,76
752,E40000007,East of England,nhsRegion,2021-11-16,82.0,48682,686.0,56
753,E40000007,East of England,nhsRegion,2021-11-15,92.0,48626,719.0,73
754,E40000007,East of England,nhsRegion,2021-11-14,94.0,48553,702.0,57
755,E40000007,East of England,nhsRegion,2021-11-13,94.0,48496,693.0,78
756,E40000007,East of England,nhsRegion,2021-11-12,94.0,48418,716.0,64
757,E40000007,East of England,nhsRegion,2021-11-11,90.0,48354,724.0,82
758,E40000007,East of England,nhsRegion,2021-11-10,100.0,48272,774.0,88
759,E40000007,East of England,nhsRegion,2021-11-09,99.0,48184,782.0,79
760,E40000007,East of England,nhsRegion,2021-11-08,105.0,48105,783.0,84
761,E40000007,East of England,nhsRegion,2021-11-07,98.0,48021,747.0,90
762,E40000007,East of England,nhsRegion,2021-11-06,94.0,47931,739.0,69
763,E40000007,East of England,nhsRegion,2021-11-05,93.0,47862,747.0,67
764,E40000007,East of England,nhsRegion,2021-11-04,88.0,47795,764.0,82
765,E40000007,East of England,nhsRegion,2021-11-03,86.0,47713,762.0,83
766,E40000007,East of England,nhsRegion,2021-11-02,89.0,47630,798.0,100
767,E40000007,East of England,nhsRegion,2021-11-01,84.0,47530,804.0,95
768,E40000007,East of England,nhsRegion,2021-10-31,75.0,47435,714.0,88
769,E40000007,East of England,nhsRegion,2021-10-30,73.0,47347,727.0,85
770,E40000007,East of England,nhsRegion,2021-10-29,81.0,47262,723.0,95
771,E40000007,East of England,nhsRegion,2021-10-28,81.0,47167,693.0,117
772,E40000007,East of England,nhsRegion,2021-10-27,80.0,47050,701.0,102
773,E40000007,East of England,nhsRegion,2021-10-26,85.0,46948,685.0,96
774,E40000007,East of England,nhsRegion,2021-10-25,84.0,46852,684.0,75
775,E40000007,East of England,nhsRegion,2021-10-24,75.0,46777,626.0,98
776,E40000007,East of England,nhsRegion,2021-10-23,68.0,46679,570.0,97
777,E40000007,East of England,nhsRegion,2021-10-22,82.0,46582,612.0,69
778,E40000007,East of England,nhsRegion,2021-10-21,87.0,46513,615.0,73
779,E40000007,East of England,nhsRegion,2021-10-20,86.0,46440,584.0,83
780,E40000007,East of England,nhsRegion,2021-10-19,83.0,46357,567.0,91
781,E40000007,East of England,nhsRegion,2021-10-18,72.0,46266,546.0,79
782,E40000007,East of England,nhsRegion,2021-10-17,61.0,46187,476.0,95
783,E40000007,East of England,nhsRegion,2021-10-16,58.0,46092,455.0,84
784,E40000007,East of England,nhsRegion,2021-10-15,66.0,46008,461.0,58
785,E40000007,East of England,nhsRegion,2021-10-14,61.0,45950,446.0,68
786,E40000007,East of England,nhsRegion,2021-10-13,60.0,45882,442.0,58
787,E40000007,East of England,nhsRegion,2021-10-12,58.0,45824,440.0,53
788,E40000007,East of England,nhsRegion,2021-10-11,53.0,45771,408.0,71
789,E40000007,East of England,nhsRegion,2021-10-10,53.0,45700,368.0,72
790,E40000007,East of England,nhsRegion,2021-10-09,58.0,45628,356.0,64
791,E40000007,East of England,nhsRegion,2021-10-08,53.0,45564,358.0,65
792,E40000007,East of England,nhsRegion,2021-10-07,54.0,45499,346.0,45
793,E40000007,East of England,nhsRegion,2021-10-06,52.0,45454,359.0,49
794,E40000007,East of England,nhsRegion,2021-10-05,49.0,45405,367.0,58
795,E40000007,East of England,nhsRegion,2021-10-04,50.0,45347,379.0,49
796,E40000007,East of England,nhsRegion,2021-10-03,47.0,45298,345.0,36
797,E40000007,East of England,nhsRegion,2021-10-02,49.0,45262,350.0,37
798,E40000007,East of England,nhsRegion,2021-10-01,55.0,45225,384.0,37
799,E40000007,East of England,nhsRegion,2021-09-30,49.0,45188,373.0,39
800,E40000007,East of England,nhsRegion,2021-09-29,43.0,45149,366.0,54
801,E40000007,East of England,nhsRegion,2021-09-28,45.0,45095,371.0,34
802,E40000007,East of England,nhsRegion,2021-09-27,44.0,45061,379.0,58
803,E40000007,East of England,nhsRegion,2021-09-26,48.0,45003,371.0,32
804,E40000007,East of England,nhsRegion,2021-09-25,46.0,44971,373.0,38
805,E40000007,East of England,nhsRegion,2021-09-24,55.0,44933,390.0,46
806,E40000007,East of England,nhsRegion,2021-09-23,61.0,44887,414.0,42
807,E40000007,East of England,nhsRegion,2021-09-22,63.0,44845,442.0,41
808,E40000007,East of England,nhsRegion,2021-09-21,59.0,44804,456.0,42
809,E40000007,East of England,nhsRegion,2021-09-20,71.0,44762,482.0,53
810,E40000007,East of England,nhsRegion,2021-09-19,64.0,44709,458.0,49
811,E40000007,East of England,nhsRegion,2021-09-18,65.0,44660,459.0,56
812,E40000007,East of England,nhsRegion,2021-09-17,73.0,44604,473.0,41
813,E40000007,East of England,nhsRegion,2021-09-16,77.0,44563,512.0,61
814,E40000007,East of England,nhsRegion,2021-09-15,81.0,44502,527.0,48
815,E40000007,East of England,nhsRegion,2021-09-14,86.0,44454,545.0,76
816,E40000007,East of England,nhsRegion,2021-09-13,84.0,44378,550.0,53
817,E40000007,East of England,nhsRegion,2021-09-12,81.0,44325,526.0,73
818,E40000007,East of England,nhsRegion,2021-09-11,80.0,44252,539.0,50
