,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,region,epi_week
7643,2021-12-07 00:00:00,9619.0,11.0,1389717.0,19023.0,9175033,151304,51.316667,-0.5,South East England,202149
7644,2021-12-08 00:00:00,9772.0,11.0,1399489.0,19034.0,9175033,151304,51.316667,-0.5,South East England,202149
7645,2021-12-09 00:00:00,9338.0,21.0,1408827.0,19055.0,9175033,151304,51.316667,-0.5,South East England,202149
7646,2021-12-10 00:00:00,8692.0,11.0,1417519.0,19066.0,9175033,151304,51.316667,-0.5,South East England,202149
7647,2021-12-11 00:00:00,7987.0,11.0,1425506.0,19077.0,9175033,151304,51.316667,-0.5,South East England,202149
7648,2021-12-12 00:00:00,8568.0,7.0,1434074.0,19084.0,9175033,151304,51.316667,-0.5,South East England,202150
7649,2021-12-13 00:00:00,13344.0,12.0,1447418.0,19096.0,9175033,151304,51.316667,-0.5,South East England,202150
7650,2021-12-14 00:00:00,15683.0,21.0,1463101.0,19117.0,9175033,151304,51.316667,-0.5,South East England,202150
7651,2021-12-15 00:00:00,16689.0,14.0,1479790.0,19131.0,9175033,151304,51.316667,-0.5,South East England,202150
7652,2021-12-16 00:00:00,15484.0,15.0,1495274.0,19146.0,9175033,151304,51.316667,-0.5,South East England,202150
7653,2021-12-17 00:00:00,14312.0,12.0,1509586.0,19158.0,9175033,151304,51.316667,-0.5,South East England,202150
7654,2021-12-18 00:00:00,13371.0,14.0,1522957.0,19172.0,9175033,151304,51.316667,-0.5,South East England,202150
7655,2021-12-19 00:00:00,13292.0,8.0,1536249.0,19180.0,9175033,151304,51.316667,-0.5,South East England,202151
7656,2021-12-20 00:00:00,19219.0,9.0,1555468.0,19189.0,9175033,151304,51.316667,-0.5,South East England,202151
7657,2021-12-21 00:00:00,20565.0,12.0,1576033.0,19201.0,9175033,151304,51.316667,-0.5,South East England,202151
7658,2021-12-22 00:00:00,21242.0,13.0,1597275.0,19214.0,9175033,151304,51.316667,-0.5,South East England,202151
7659,2021-12-23 00:00:00,20785.0,15.0,1618060.0,19229.0,9175033,151304,51.316667,-0.5,South East England,202151
7660,2021-12-24 00:00:00,17951.0,14.0,1636011.0,19243.0,9175033,151304,51.316667,-0.5,South East England,202151
7661,2021-12-25 00:00:00,9526.0,16.0,1645537.0,19259.0,9175033,151304,51.316667,-0.5,South East England,202151
7662,2021-12-26 00:00:00,14304.0,10.0,1659841.0,19269.0,9175033,151304,51.316667,-0.5,South East England,202152
7663,2021-12-27 00:00:00,21999.0,17.0,1681840.0,19286.0,9175033,151304,51.316667,-0.5,South East England,202152
7664,2021-12-28 00:00:00,23415.0,16.0,1705255.0,19302.0,9175033,151304,51.316667,-0.5,South East England,202152
7665,2021-12-29 00:00:00,31300.0,13.0,1736555.0,19315.0,9175033,151304,51.316667,-0.5,South East England,202152
7666,2021-12-30 00:00:00,26111.0,15.0,1762666.0,19330.0,9175033,151304,51.316667,-0.5,South East England,202152
7667,2021-12-31 00:00:00,20072.0,20.0,1782738.0,19350.0,9175033,151304,51.316667,-0.5,South East England,202152
7668,2022-01-01 00:00:00,13152.0,18.0,1795890.0,19368.0,9175033,151304,51.316667,-0.5,South East England,202152
7669,2022-01-02 00:00:00,18275.0,15.0,1814165.0,19383.0,9175033,151304,51.316667,-0.5,South East England,202201
7670,2022-01-03 00:00:00,24840.0,14.0,1839005.0,19397.0,9175033,151304,51.316667,-0.5,South East England,202201
7671,2022-01-04 00:00:00,31863.0,19.0,1870868.0,19416.0,9175033,151304,51.316667,-0.5,South East England,202201
7672,2022-01-05 00:00:00,22926.0,21.0,1893794.0,19437.0,9175033,151304,51.316667,-0.5,South East England,202201
7673,2022-01-06 00:00:00,18785.0,17.0,1912579.0,19454.0,9175033,151304,51.316667,-0.5,South East England,202201
7674,2022-01-07 00:00:00,13628.0,29.0,1926207.0,19483.0,9175033,151304,51.316667,-0.5,South East England,202201
7675,2022-01-08 00:00:00,10838.0,27.0,1937045.0,19510.0,9175033,151304,51.316667,-0.5,South East England,202201
7676,2022-01-09 00:00:00,11240.0,25.0,1948285.0,19535.0,9175033,151304,51.316667,-0.5,South East England,202202
7677,2022-01-10 00:00:00,15808.0,20.0,1964093.0,19555.0,9175033,151304,51.316667,-0.5,South East England,202202
7678,2022-01-11 00:00:00,14228.0,26.0,1978321.0,19581.0,9175033,151304,51.316667,-0.5,South East England,202202
7679,2022-01-12 00:00:00,12928.0,32.0,1991249.0,19613.0,9175033,151304,51.316667,-0.5,South East England,202202
7680,2022-01-13 00:00:00,12216.0,28.0,2003465.0,19641.0,9175033,151304,51.316667,-0.5,South East England,202202
7681,2022-01-14 00:00:00,11499.0,21.0,2014964.0,19662.0,9175033,151304,51.316667,-0.5,South East England,202202
7682,2022-01-15 00:00:00,10793.0,36.0,2025757.0,19698.0,9175033,151304,51.316667,-0.5,South East England,202202
7683,2022-01-16 00:00:00,13755.0,35.0,2039512.0,19733.0,9175033,151304,51.316667,-0.5,South East England,202203
7684,2022-01-17 00:00:00,18611.0,32.0,2058123.0,19765.0,9175033,151304,51.316667,-0.5,South East England,202203
7685,2022-01-18 00:00:00,17223.0,27.0,2075346.0,19792.0,9175033,151304,51.316667,-0.5,South East England,202203
7686,2022-01-19 00:00:00,16437.0,28.0,2091783.0,19820.0,9175033,151304,51.316667,-0.5,South East England,202203
7687,2022-01-20 00:00:00,15380.0,32.0,2107163.0,19852.0,9175033,151304,51.316667,-0.5,South East England,202203
7688,2022-01-21 00:00:00,14575.0,30.0,2121738.0,19882.0,9175033,151304,51.316667,-0.5,South East England,202203
7689,2022-01-22 00:00:00,13166.0,31.0,2134904.0,19913.0,9175033,151304,51.316667,-0.5,South East England,202203
7690,2022-01-23 00:00:00,16724.0,17.0,2151628.0,19930.0,9175033,151304,51.316667,-0.5,South East England,202204
7691,2022-01-24 00:00:00,20666.0,31.0,2172294.0,19961.0,9175033,151304,51.316667,-0.5,South East England,202204
7692,2022-01-25 00:00:00,18781.0,20.0,2191075.0,19981.0,9175033,151304,51.316667,-0.5,South East England,202204
7693,2022-01-26 00:00:00,18307.0,24.0,2209382.0,20005.0,9175033,151304,51.316667,-0.5,South East England,202204
7694,2022-01-27 00:00:00,16415.0,32.0,2225797.0,20037.0,9175033,151304,51.316667,-0.5,South East England,202204
7695,2022-01-28 00:00:00,14796.0,32.0,2240593.0,20069.0,9175033,151304,51.316667,-0.5,South East England,202204
7696,2022-01-29 00:00:00,13413.0,24.0,2254006.0,20093.0,9175033,151304,51.316667,-0.5,South East England,202204
7697,2022-01-30 00:00:00,15653.0,30.0,2269659.0,20123.0,9175033,151304,51.316667,-0.5,South East England,202205
7698,2022-01-31 00:00:00,18142.0,31.0,2287801.0,20154.0,9175033,151304,51.316667,-0.5,South East England,202205
7699,2022-02-01 00:00:00,16275.0,34.0,2304076.0,20188.0,9175033,151304,51.316667,-0.5,South East England,202205
7700,2022-02-02 00:00:00,15342.0,30.0,2319418.0,20218.0,9175033,151304,51.316667,-0.5,South East England,202205
7701,2022-02-03 00:00:00,13334.0,28.0,2332752.0,20246.0,9175033,151304,51.316667,-0.5,South East England,202205
7702,2022-02-04 00:00:00,11054.0,17.0,2343806.0,20263.0,9175033,151304,51.316667,-0.5,South East England,202205
7703,2022-02-05 00:00:00,9210.0,31.0,2353016.0,20294.0,9175033,151304,51.316667,-0.5,South East England,202205
7704,2022-02-06 00:00:00,10680.0,30.0,2363696.0,20324.0,9175033,151304,51.316667,-0.5,South East England,202206
7705,2022-02-07 00:00:00,13318.0,24.0,2377014.0,20348.0,9175033,151304,51.316667,-0.5,South East England,202206
7706,2022-02-08 00:00:00,11583.0,31.0,2388597.0,20379.0,9175033,151304,51.316667,-0.5,South East England,202206
7707,2022-02-09 00:00:00,10789.0,29.0,2399386.0,20408.0,9175033,151304,51.316667,-0.5,South East England,202206
7708,2022-02-10 00:00:00,8786.0,31.0,2408172.0,20439.0,9175033,151304,51.316667,-0.5,South East England,202206
7709,2022-02-11 00:00:00,7514.0,25.0,2415686.0,20464.0,9175033,151304,51.316667,-0.5,South East England,202206
7710,2022-02-12 00:00:00,6253.0,31.0,2421939.0,20495.0,9175033,151304,51.316667,-0.5,South East England,202206
7711,2022-02-13 00:00:00,6811.0,30.0,2428750.0,20525.0,9175033,151304,51.316667,-0.5,South East England,202207
7712,2022-02-14 00:00:00,9157.0,24.0,2437907.0,20549.0,9175033,151304,51.316667,-0.5,South East England,202207
7713,2022-02-15 00:00:00,8557.0,28.0,2446464.0,20577.0,9175033,151304,51.316667,-0.5,South East England,202207
7714,2022-02-16 00:00:00,8560.0,22.0,2455024.0,20599.0,9175033,151304,51.316667,-0.5,South East England,202207
7715,2022-02-17 00:00:00,7387.0,22.0,2462411.0,20621.0,9175033,151304,51.316667,-0.5,South East England,202207
7716,2022-02-18 00:00:00,4878.0,25.0,2467289.0,20646.0,9175033,151304,51.316667,-0.5,South East England,202207
7717,2022-02-19 00:00:00,5912.0,28.0,2473201.0,20674.0,9175033,151304,51.316667,-0.5,South East England,202207
7718,2022-02-20 00:00:00,6020.0,26.0,2479221.0,20700.0,9175033,151304,51.316667,-0.5,South East England,202208
7719,2022-02-21 00:00:00,7046.0,26.0,2486267.0,20726.0,9175033,151304,51.316667,-0.5,South East England,202208
7720,2022-02-22 00:00:00,5934.0,22.0,2492201.0,20748.0,9175033,151304,51.316667,-0.5,South East England,202208
7721,2022-02-23 00:00:00,5261.0,31.0,2497462.0,20779.0,9175033,151304,51.316667,-0.5,South East England,202208
7722,2022-02-24 00:00:00,4447.0,20.0,2501909.0,20799.0,9175033,151304,51.316667,-0.5,South East England,202208
7723,2022-02-25 00:00:00,4143.0,24.0,2506052.0,20823.0,9175033,151304,51.316667,-0.5,South East England,202208
7724,2022-02-26 00:00:00,3716.0,28.0,2509768.0,20851.0,9175033,151304,51.316667,-0.5,South East England,202208
7725,2022-02-27 00:00:00,4632.0,16.0,2514400.0,20867.0,9175033,151304,51.316667,-0.5,South East England,202209
7726,2022-02-28 00:00:00,6646.0,19.0,2521046.0,20886.0,9175033,151304,51.316667,-0.5,South East England,202209
7727,2022-03-01 00:00:00,6645.0,19.0,2527691.0,20905.0,9175033,151304,51.316667,-0.5,South East England,202209
7728,2022-03-02 00:00:00,6987.0,29.0,2534678.0,20934.0,9175033,151304,51.316667,-0.5,South East England,202209
7729,2022-03-03 00:00:00,6479.0,25.0,2541157.0,20959.0,9175033,151304,51.316667,-0.5,South East England,202209
7730,2022-03-04 00:00:00,6573.0,17.0,2547730.0,20976.0,9175033,151304,51.316667,-0.5,South East England,202209
7731,2022-03-05 00:00:00,6210.0,18.0,2553940.0,20994.0,9175033,151304,51.316667,-0.5,South East England,202209
7732,2022-03-06 00:00:00,7607.0,15.0,2561547.0,21009.0,9175033,151304,51.316667,-0.5,South East England,202210
7733,2022-03-07 00:00:00,10981.0,23.0,2572528.0,21032.0,9175033,151304,51.316667,-0.5,South East England,202210
7734,2022-03-08 00:00:00,11105.0,30.0,2583633.0,21062.0,9175033,151304,51.316667,-0.5,South East England,202210
7735,2022-03-09 00:00:00,12048.0,24.0,2595681.0,21086.0,9175033,151304,51.316667,-0.5,South East England,202210
7736,2022-03-10 00:00:00,11733.0,23.0,2607414.0,21109.0,9175033,151304,51.316667,-0.5,South East England,202210
7737,2022-03-11 00:00:00,11388.0,24.0,2618802.0,21133.0,9175033,151304,51.316667,-0.5,South East England,202210
7738,2022-03-12 00:00:00,10509.0,14.0,2629311.0,21147.0,9175033,151304,51.316667,-0.5,South East England,202210
7739,2022-03-13 00:00:00,12625.0,26.0,2641936.0,21173.0,9175033,151304,51.316667,-0.5,South East England,202211
7740,2022-03-14 00:00:00,16852.0,35.0,2658788.0,21208.0,9175033,151304,51.316667,-0.5,South East England,202211
7741,2022-03-15 00:00:00,15180.0,22.0,2673968.0,21230.0,9175033,151304,51.316667,-0.5,South East England,202211
7742,2022-03-16 00:00:00,14942.0,31.0,2688910.0,21261.0,9175033,151304,51.316667,-0.5,South East England,202211
7743,2022-03-17 00:00:00,13725.0,29.0,2702635.0,21290.0,9175033,151304,51.316667,-0.5,South East England,202211
7744,2022-03-18 00:00:00,12326.0,35.0,2714961.0,21325.0,9175033,151304,51.316667,-0.5,South East England,202211
7745,2022-03-19 00:00:00,11142.0,21.0,2726103.0,21346.0,9175033,151304,51.316667,-0.5,South East England,202211
7746,2022-03-20 00:00:00,13163.0,26.0,2739266.0,21372.0,9175033,151304,51.316667,-0.5,South East England,202212
7747,2022-03-21 00:00:00,17534.0,17.0,2756800.0,21389.0,9175033,151304,51.316667,-0.5,South East England,202212
7748,2022-03-22 00:00:00,15575.0,28.0,2772375.0,21417.0,9175033,151304,51.316667,-0.5,South East England,202212
7749,2022-03-23 00:00:00,14546.0,32.0,2786921.0,21449.0,9175033,151304,51.316667,-0.5,South East England,202212
7750,2022-03-24 00:00:00,12783.0,31.0,2799704.0,21480.0,9175033,151304,51.316667,-0.5,South East England,202212
7751,2022-03-25 00:00:00,11316.0,23.0,2811020.0,21503.0,9175033,151304,51.316667,-0.5,South East England,202212
7752,2022-03-26 00:00:00,9682.0,30.0,2820702.0,21533.0,9175033,151304,51.316667,-0.5,South East England,202212
7753,2022-03-27 00:00:00,10649.0,32.0,2831351.0,21565.0,9175033,151304,51.316667,-0.5,South East England,202213
7754,2022-03-28 00:00:00,14493.0,28.0,2845844.0,21593.0,9175033,151304,51.316667,-0.5,South East England,202213
7755,2022-03-29 00:00:00,12114.0,31.0,2857958.0,21624.0,9175033,151304,51.316667,-0.5,South East England,202213
7756,2022-03-30 00:00:00,11451.0,39.0,2869409.0,21663.0,9175033,151304,51.316667,-0.5,South East England,202213
7757,2022-03-31 00:00:00,8481.0,34.0,2877890.0,21697.0,9175033,151304,51.316667,-0.5,South East England,202213
7758,2022-04-01 00:00:00,7497.0,37.0,2885387.0,21734.0,9175033,151304,51.316667,-0.5,South East England,202213
7759,2022-04-02 00:00:00,5764.0,33.0,2891151.0,21767.0,9175033,151304,51.316667,-0.5,South East England,202213
7760,2022-04-03 00:00:00,6569.0,40.0,2897720.0,21807.0,9175033,151304,51.316667,-0.5,South East England,202214
7761,2022-04-04 00:00:00,8150.0,34.0,2905870.0,21841.0,9175033,151304,51.316667,-0.5,South East England,202214
7762,2022-04-05 00:00:00,7316.0,47.0,2913186.0,21888.0,9175033,151304,51.316667,-0.5,South East England,202214
7763,2022-04-06 00:00:00,6711.0,44.0,2919897.0,21932.0,9175033,151304,51.316667,-0.5,South East England,202214
7764,2022-04-07 00:00:00,5882.0,47.0,2925779.0,21979.0,9175033,151304,51.316667,-0.5,South East England,202214
7765,2022-04-08 00:00:00,5233.0,52.0,2931012.0,22031.0,9175033,151304,51.316667,-0.5,South East England,202214
7766,2022-04-09 00:00:00,4268.0,37.0,2935280.0,22068.0,9175033,151304,51.316667,-0.5,South East England,202214
7767,2022-04-10 00:00:00,4607.0,47.0,2939887.0,22115.0,9175033,151304,51.316667,-0.5,South East England,202215
7768,2022-04-11 00:00:00,5618.0,39.0,2945505.0,22154.0,9175033,151304,51.316667,-0.5,South East England,202215
7769,2022-04-12 00:00:00,4965.0,42.0,2950470.0,22196.0,9175033,151304,51.316667,-0.5,South East England,202215
7770,2022-04-13 00:00:00,4505.0,33.0,2954975.0,22229.0,9175033,151304,51.316667,-0.5,South East England,202215
7771,2022-04-14 00:00:00,3735.0,38.0,2958710.0,22267.0,9175033,151304,51.316667,-0.5,South East England,202215
7772,2022-04-15 00:00:00,2951.0,33.0,2961661.0,22300.0,9175033,151304,51.316667,-0.5,South East England,202215
7773,2022-04-16 00:00:00,2823.0,41.0,2964484.0,22341.0,9175033,151304,51.316667,-0.5,South East England,202215
7774,2022-04-17 00:00:00,2769.0,35.0,2967253.0,22376.0,9175033,151304,51.316667,-0.5,South East England,202216
7775,2022-04-18 00:00:00,3415.0,42.0,2970668.0,22418.0,9175033,151304,51.316667,-0.5,South East England,202216
7776,2022-04-19 00:00:00,3400.0,24.0,2974068.0,22442.0,9175033,151304,51.316667,-0.5,South East England,202216
7777,2022-04-20 00:00:00,2855.0,34.0,2976923.0,22476.0,9175033,151304,51.316667,-0.5,South East England,202216
7778,2022-04-21 00:00:00,2474.0,29.0,2979397.0,22505.0,9175033,151304,51.316667,-0.5,South East England,202216
7779,2022-04-22 00:00:00,2040.0,29.0,2981437.0,22534.0,9175033,151304,51.316667,-0.5,South East England,202216
7780,2022-04-23 00:00:00,1824.0,30.0,2983261.0,22564.0,9175033,151304,51.316667,-0.5,South East England,202216
7781,2022-04-24 00:00:00,1947.0,29.0,2985208.0,22593.0,9175033,151304,51.316667,-0.5,South East England,202217
7782,2022-04-25 00:00:00,2226.0,29.0,2987434.0,22622.0,9175033,151304,51.316667,-0.5,South East England,202217
7783,2022-04-26 00:00:00,1913.0,31.0,2989347.0,22653.0,9175033,151304,51.316667,-0.5,South East England,202217
7784,2022-04-27 00:00:00,1655.0,22.0,2991002.0,22675.0,9175033,151304,51.316667,-0.5,South East England,202217
7785,2022-04-28 00:00:00,1486.0,18.0,2992488.0,22693.0,9175033,151304,51.316667,-0.5,South East England,202217
7786,2022-04-29 00:00:00,1193.0,18.0,2993681.0,22711.0,9175033,151304,51.316667,-0.5,South East England,202217
7787,2022-04-30 00:00:00,1156.0,18.0,2994837.0,22729.0,9175033,151304,51.316667,-0.5,South East England,202217
7788,2022-05-01 00:00:00,1314.0,14.0,2996151.0,22743.0,9175033,151304,51.316667,-0.5,South East England,202218
7789,2022-05-02 00:00:00,1716.0,16.0,2997867.0,22759.0,9175033,151304,51.316667,-0.5,South East England,202218
7790,2022-05-03 00:00:00,1799.0,15.0,2999666.0,22774.0,9175033,151304,51.316667,-0.5,South East England,202218
7791,2022-05-04 00:00:00,1626.0,13.0,3001292.0,22787.0,9175033,151304,51.316667,-0.5,South East England,202218
7792,2022-05-05 00:00:00,1410.0,23.0,3002702.0,22810.0,9175033,151304,51.316667,-0.5,South East England,202218
7793,2022-05-06 00:00:00,1277.0,24.0,3003979.0,22834.0,9175033,151304,51.316667,-0.5,South East England,202218
7794,2022-05-07 00:00:00,1132.0,18.0,3005111.0,22852.0,9175033,151304,51.316667,-0.5,South East England,202218
7795,2022-05-08 00:00:00,1244.0,22.0,3006355.0,22874.0,9175033,151304,51.316667,-0.5,South East England,202219
7796,2022-05-09 00:00:00,1398.0,19.0,3007753.0,22893.0,9175033,151304,51.316667,-0.5,South East England,202219
7797,2022-05-10 00:00:00,1373.0,20.0,3009126.0,22913.0,9175033,151304,51.316667,-0.5,South East England,202219
7798,2022-05-11 00:00:00,1196.0,9.0,3010322.0,22922.0,9175033,151304,51.316667,-0.5,South East England,202219
7799,2022-05-12 00:00:00,1115.0,13.0,3011437.0,22935.0,9175033,151304,51.316667,-0.5,South East England,202219
7800,2022-05-13 00:00:00,999.0,15.0,3012436.0,22950.0,9175033,151304,51.316667,-0.5,South East England,202219
7801,2022-05-14 00:00:00,900.0,8.0,3013336.0,22958.0,9175033,151304,51.316667,-0.5,South East England,202219
7802,2022-05-15 00:00:00,1167.0,11.0,3014503.0,22969.0,9175033,151304,51.316667,-0.5,South East England,202220
7803,2022-05-16 00:00:00,1227.0,10.0,3015730.0,22979.0,9175033,151304,51.316667,-0.5,South East England,202220
7804,2022-05-17 00:00:00,1154.0,12.0,3016884.0,22991.0,9175033,151304,51.316667,-0.5,South East England,202220
7805,2022-05-18 00:00:00,1116.0,5.0,3018000.0,22996.0,9175033,151304,51.316667,-0.5,South East England,202220
7806,2022-05-19 00:00:00,996.0,6.0,3018996.0,23002.0,9175033,151304,51.316667,-0.5,South East England,202220
7807,2022-05-20 00:00:00,860.0,9.0,3019856.0,23011.0,9175033,151304,51.316667,-0.5,South East England,202220
7808,2022-05-21 00:00:00,744.0,8.0,3020600.0,23019.0,9175033,151304,51.316667,-0.5,South East England,202220
7809,2022-05-22 00:00:00,919.0,11.0,3021519.0,23030.0,9175033,151304,51.316667,-0.5,South East England,202221
7810,2022-05-23 00:00:00,1051.0,7.0,3022570.0,23037.0,9175033,151304,51.316667,-0.5,South East England,202221
7811,2022-05-24 00:00:00,978.0,4.0,3023548.0,23041.0,9175033,151304,51.316667,-0.5,South East England,202221
7812,2022-05-25 00:00:00,903.0,7.0,3024451.0,23048.0,9175033,151304,51.316667,-0.5,South East England,202221
7813,2022-05-26 00:00:00,884.0,4.0,3025335.0,23052.0,9175033,151304,51.316667,-0.5,South East England,202221
7814,2022-05-27 00:00:00,831.0,9.0,3026166.0,23061.0,9175033,151304,51.316667,-0.5,South East England,202221
7815,2022-05-28 00:00:00,759.0,9.0,3026925.0,23070.0,9175033,151304,51.316667,-0.5,South East England,202221
7816,2022-05-29 00:00:00,871.0,2.0,3027796.0,23072.0,9175033,151304,51.316667,-0.5,South East England,202222
7817,2022-05-30 00:00:00,1084.0,6.0,3028880.0,23078.0,9175033,151304,51.316667,-0.5,South East England,202222
7818,2022-05-31 00:00:00,1048.0,8.0,3029928.0,23086.0,9175033,151304,51.316667,-0.5,South East England,202222
7819,2022-06-01 00:00:00,1134.0,2.0,3031062.0,23088.0,9175033,151304,51.316667,-0.5,South East England,202222
7820,2022-06-02 00:00:00,934.0,7.0,3031996.0,23095.0,9175033,151304,51.316667,-0.5,South East England,202222
7821,2022-06-03 00:00:00,1101.0,3.0,3033097.0,23098.0,9175033,151304,51.316667,-0.5,South East England,202222
7822,2022-06-04 00:00:00,1222.0,7.0,3034319.0,23105.0,9175033,151304,51.316667,-0.5,South East England,202222
7823,2022-06-05 00:00:00,1613.0,6.0,3035932.0,23111.0,9175033,151304,51.316667,-0.5,South East England,202223
7824,2022-06-06 00:00:00,1875.0,10.0,3037807.0,23121.0,9175033,151304,51.316667,-0.5,South East England,202223
7825,2022-06-07 00:00:00,1829.0,1.0,3039636.0,23122.0,9175033,151304,51.316667,-0.5,South East England,202223
7826,2022-06-08 00:00:00,1793.0,6.0,3041429.0,23128.0,9175033,151304,51.316667,-0.5,South East England,202223
7827,2022-06-09 00:00:00,1694.0,4.0,3043123.0,23132.0,9175033,151304,51.316667,-0.5,South East England,202223
7828,2022-06-10 00:00:00,1735.0,10.0,3044858.0,23142.0,9175033,151304,51.316667,-0.5,South East England,202223
7829,2022-06-11 00:00:00,1658.0,7.0,3046516.0,23149.0,9175033,151304,51.316667,-0.5,South East England,202223
7830,2022-06-12 00:00:00,2044.0,3.0,3048560.0,23152.0,9175033,151304,51.316667,-0.5,South East England,202224
7831,2022-06-13 00:00:00,2511.0,5.0,3051071.0,23157.0,9175033,151304,51.316667,-0.5,South East England,202224
7832,2022-06-14 00:00:00,2423.0,9.0,3053494.0,23166.0,9175033,151304,51.316667,-0.5,South East England,202224
7833,2022-06-15 00:00:00,2297.0,8.0,3055791.0,23174.0,9175033,151304,51.316667,-0.5,South East England,202224
7834,2022-06-16 00:00:00,2253.0,6.0,3058044.0,23180.0,9175033,151304,51.316667,-0.5,South East England,202224
7835,2022-06-17 00:00:00,2162.0,13.0,3060206.0,23193.0,9175033,151304,51.316667,-0.5,South East England,202224
7836,2022-06-18 00:00:00,2286.0,8.0,3062492.0,23201.0,9175033,151304,51.316667,-0.5,South East England,202224
7837,2022-06-19 00:00:00,2667.0,8.0,3065159.0,23209.0,9175033,151304,51.316667,-0.5,South East England,202225
7838,2022-06-20 00:00:00,3110.0,12.0,3068269.0,23221.0,9175033,151304,51.316667,-0.5,South East England,202225
7839,2022-06-21 00:00:00,3155.0,7.0,3071424.0,23228.0,9175033,151304,51.316667,-0.5,South East England,202225
7840,2022-06-22 00:00:00,3311.0,12.0,3074735.0,23240.0,9175033,151304,51.316667,-0.5,South East England,202225
7841,2022-06-23 00:00:00,3215.0,6.0,3077950.0,23246.0,9175033,151304,51.316667,-0.5,South East England,202225
7842,2022-06-24 00:00:00,2937.0,5.0,3080887.0,23251.0,9175033,151304,51.316667,-0.5,South East England,202225
7843,2022-06-25 00:00:00,2725.0,9.0,3083612.0,23260.0,9175033,151304,51.316667,-0.5,South East England,202225
7844,2022-06-26 00:00:00,3471.0,13.0,3087083.0,23273.0,9175033,151304,51.316667,-0.5,South East England,202226
7845,2022-06-27 00:00:00,4054.0,9.0,3091137.0,23282.0,9175033,151304,51.316667,-0.5,South East England,202226
7846,2022-06-28 00:00:00,3982.0,7.0,3095119.0,23289.0,9175033,151304,51.316667,-0.5,South East England,202226
7847,2022-06-29 00:00:00,3963.0,15.0,3099082.0,23304.0,9175033,151304,51.316667,-0.5,South East England,202226
7848,2022-06-30 00:00:00,3812.0,13.0,3102894.0,23317.0,9175033,151304,51.316667,-0.5,South East England,202226
7849,2022-07-01 00:00:00,3818.0,15.0,3106712.0,23332.0,9175033,151304,51.316667,-0.5,South East England,202226
7850,2022-07-02 00:00:00,3743.0,12.0,3110455.0,23344.0,9175033,151304,51.316667,-0.5,South East England,202226
7851,2022-07-03 00:00:00,4644.0,12.0,3115099.0,23356.0,9175033,151304,51.316667,-0.5,South East England,202227
7852,2022-07-04 00:00:00,5482.0,15.0,3120581.0,23371.0,9175033,151304,51.316667,-0.5,South East England,202227
7853,2022-07-05 00:00:00,4990.0,17.0,3125571.0,23388.0,9175033,151304,51.316667,-0.5,South East England,202227
7854,2022-07-06 00:00:00,4749.0,19.0,3130320.0,23407.0,9175033,151304,51.316667,-0.5,South East England,202227
7855,2022-07-07 00:00:00,4330.0,19.0,3134650.0,23426.0,9175033,151304,51.316667,-0.5,South East England,202227
7856,2022-07-08 00:00:00,4015.0,15.0,3138665.0,23441.0,9175033,151304,51.316667,-0.5,South East England,202227
7857,2022-07-09 00:00:00,3505.0,26.0,3142170.0,23467.0,9175033,151304,51.316667,-0.5,South East England,202227
7858,2022-07-10 00:00:00,4025.0,27.0,3146195.0,23494.0,9175033,151304,51.316667,-0.5,South East England,202228
7859,2022-07-11 00:00:00,4665.0,20.0,3150860.0,23514.0,9175033,151304,51.316667,-0.5,South East England,202228
7860,2022-07-12 00:00:00,4166.0,19.0,3155026.0,23533.0,9175033,151304,51.316667,-0.5,South East England,202228
7861,2022-07-13 00:00:00,3624.0,24.0,3158650.0,23557.0,9175033,151304,51.316667,-0.5,South East England,202228
7862,2022-07-14 00:00:00,3280.0,19.0,3161930.0,23576.0,9175033,151304,51.316667,-0.5,South East England,202228
7863,2022-07-15 00:00:00,2797.0,22.0,3164727.0,23598.0,9175033,151304,51.316667,-0.5,South East England,202228
7864,2022-07-16 00:00:00,2342.0,22.0,3167069.0,23620.0,9175033,151304,51.316667,-0.5,South East England,202228
7865,2022-07-17 00:00:00,2645.0,32.0,3169714.0,23652.0,9175033,151304,51.316667,-0.5,South East England,202229
7866,2022-07-18 00:00:00,2784.0,24.0,3172498.0,23676.0,9175033,151304,51.316667,-0.5,South East England,202229
7867,2022-07-19 00:00:00,2452.0,51.0,3174950.0,23727.0,9175033,151304,51.316667,-0.5,South East England,202229
7868,2022-07-20 00:00:00,2444.0,24.0,3177394.0,23751.0,9175033,151304,51.316667,-0.5,South East England,202229
7869,2022-07-21 00:00:00,2052.0,14.0,3179446.0,23765.0,9175033,151304,51.316667,-0.5,South East England,202229
7870,2022-07-22 00:00:00,1899.0,14.0,3181345.0,23779.0,9175033,151304,51.316667,-0.5,South East England,202229
7871,2022-07-23 00:00:00,1485.0,22.0,3182830.0,23801.0,9175033,151304,51.316667,-0.5,South East England,202229
7872,2022-07-24 00:00:00,1610.0,35.0,3184440.0,23836.0,9175033,151304,51.316667,-0.5,South East England,202230
7873,2022-07-25 00:00:00,1922.0,16.0,3186362.0,23852.0,9175033,151304,51.316667,-0.5,South East England,202230
7874,2022-07-26 00:00:00,1606.0,25.0,3187968.0,23877.0,9175033,151304,51.316667,-0.5,South East England,202230
